Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Cannes Lions,2020,AUDIO-RADIO,CARMEGEDDON,DATSUN SOUTH AFRICA,TBWA\HUNT\LASCARIS,Automotive,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/carmegeddon-datsun-south-africa-tbwahuntlascaris-2020/
Cannes Lions,2020,AUDIO-RADIO,RADIO SPOTS THAT BRAKE,RENAULT,4129GREY,Automotive,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f4680269b9a144b98db1ca29e5ea0b70/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/radio-spots-that-brake-renault-4129grey-2020/
Cannes Lions,2020,AUDIO-RADIO,CIVIL WAR,NEW YORK FRIES,JUNIPER PARK\TBWA,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/civil-war-new-york-fries-juniper-parktbwa-2020/
Cannes Lions,2020,AUDIO-RADIO,NUDE MODEL,NEW YORK FRIES,JUNIPER PARK\TBWA,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/nude-model-new-york-fries-juniper-parktbwa-2020/
Cannes Lions,2020,AUDIO-RADIO,LIFEGUARD,NEW YORK FRIES,JUNIPER PARK\TBWA,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/lifeguard-new-york-fries-juniper-parktbwa-2020/
Cannes Lions,2020,AUDIO-RADIO,MCDONALDS - WORKING LATE TONIGHT? LAKE,MCDONALDS NEW ZEALAND,DDB NEW ZEALAND,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/mcdonalds-working-late-tonight-lake-mcdonalds-new-zealand-ddb-new-zealand-2020/
Cannes Lions,2020,AUDIO-RADIO,MCDONALDS - WORKING LATE TONIGHT? TRAIN,MCDONALDS NEW ZEALAND,DDB NEW ZEALAND,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/mcdonalds-working-late-tonight-train-mcdonalds-new-zealand-ddb-new-zealand-2020/
Cannes Lions,2020,AUDIO-RADIO,MCDONALDS - WORKING LATE TONIGHT? SATELLITE,MCDONALDS NEW ZEALAND,DDB NEW ZEALAND,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/mcdonalds-working-late-tonight-satellite-mcdonalds-new-zealand-ddb-new-zealand-2020/
Cannes Lions,2020,AUDIO-RADIO,MEN IN BLACK,CHICKEN LICKEN,JOE PUBLIC UNITED,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/men-in-black-chicken-licken-joe-public-united-2020/
Cannes Lions,2020,AUDIO-RADIO,PRINCESS OKECHUKWU,CHICKEN LICKEN,JOE PUBLIC UNITED,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/princess-okechukwu-chicken-licken-joe-public-united-2020/
Cannes Lions,2020,AUDIO-RADIO,SLAM DUNK,CHICKEN LICKEN,JOE PUBLIC UNITED,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/slam-dunk-chicken-licken-joe-public-united-2020/
Cannes Lions,2020,AUDIO-RADIO,HERE COMES THE CHOO-CHOO,BABYSHOP,FP7 McCANN,Retail,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d85d022a95a144e39346721740af1965/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/here-comes-the-choo-choo-babyshop-fp7-mccann-2020/
Cannes Lions,2020,AUDIO-RADIO,HERE COMES THE WITTLE PWANE,BABYSHOP,FP7 McCANN,Retail,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5873c3da471f41db8327b74078b42df4/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/here-comes-the-wittle-pwane-babyshop-fp7-mccann-2020/
Cannes Lions,2020,AUDIO-RADIO,HERE COMES THE ITTY BITTY BOAT,BABYSHOP,FP7 McCANN,Retail,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ec276bf536554e59ba5177711d647f66/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/here-comes-the-itty-bitty-boat-babyshop-fp7-mccann-2020/
Cannes Lions,2020,AUDIO-RADIO,DRUMSTICK,NANDOS,M&C SAATCHI ABEL,Retail,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/de1fc6760b9b4a4b8829d14f07af3280/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/drumstick-nandos-m-and-c-saatchi-abel-2020/
Cannes Lions,2020,AUDIO-RADIO,CUSTOMER CARE,NANDOS,M&C SAATCHI ABEL,Retail,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/58f763c7021c49b3b6020bfbf32620fb/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/customer-care-nandos-m-and-c-saatchi-abel-2020/
Cannes Lions,2020,AUDIO-RADIO,WHAT IS KFC?,KFC,CIRCUS GREY,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/what-is-kfc-kfc-circus-grey-2020/
Cannes Lions,2020,AUDIO-RADIO,RUNNING,KFC,NAGA DDB TRIBAL,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/running-kfc-naga-ddb-tribal-2020/
Cannes Lions,2020,AUDIO-RADIO,COUCH POTATO,KFC,NAGA DDB TRIBAL,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/couch-potato-kfc-naga-ddb-tribal-2020/
Cannes Lions,2020,AUDIO-RADIO,TEAM PROTEIN,KFC,NAGA DDB TRIBAL,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/team-protein-kfc-naga-ddb-tribal-2020/
Cannes Lions,2020,AUDIO-RADIO,CONCERT IN THE CLOUDS,MCDONALDS,EARDRUM,Retail,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/concert-in-the-clouds-mcdonalds-eardrum-2020/
Cannes Lions,2020,AUDIO-RADIO,PARTY (67),LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/party-67-lufthansa-kolle-rebbe-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,FATHER (75),LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/father-75-lufthansa-kolle-rebbe-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,LAZY ACTIVIST,GERMAN RAIL,OGILVY GERMANY,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/lazy-activist-german-rail-ogilvy-germany-2020-2/
Cannes Lions,2020,AUDIO-RADIO,SANDY (74),LUFTHANSA,KOLLE REBBE PART OF ACCENTURE INTERACTIVE,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/sandy-74-lufthansa-kolle-rebbe-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,DOCK,TOURISM TASMANIA,BMF,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/dock-tourism-tasmania-bmf-2020/
Cannes Lions,2020,AUDIO-RADIO,CHEESE,TOURISM TASMANIA,BMF,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/cheese-tourism-tasmania-bmf-2020/
Cannes Lions,2020,AUDIO-RADIO,FLY FISHING,TOURISM TASMANIA,BMF,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/fly-fishing-tourism-tasmania-bmf-2020/
Cannes Lions,2020,AUDIO-RADIO,FREEDOM IS TO BE TESTED INCESSANTLY,PALAIS DE TOKYO,BETC,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/freedom-is-to-be-tested-incessantly-palais-de-tokyo-betc-2020/
Cannes Lions,2020,AUDIO-RADIO,THE ART OF BEING FREE,PALAIS DE TOKYO,BETC,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/the-art-of-being-free-palais-de-tokyo-betc-2020/
Cannes Lions,2020,AUDIO-RADIO,999% OF FREEDOM REMAINS UNEXPLORED,PALAIS DE TOKYO,BETC,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/999-of-freedom-remains-unexplored-palais-de-tokyo-betc-2020/
Cannes Lions,2020,AUDIO-RADIO,MOTOWN BORN,MOTOWN MUSEUM,COMMONWEALTH//McCANN,Travel & Leisure,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/motown-born-motown-museum-commonwealthmccann-2020/
Cannes Lions,2020,AUDIO-RADIO,CALIFORNIAN TUNDRETA,TURISMOCITY,DHELET VMLY&R,Travel & Leisure,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fa19629299a64726a6cf318ff3332da6/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/californian-tundreta-turismocity-dhelet-vmly-and-r-2020/
Cannes Lions,2020,AUDIO-RADIO,FROG,TURISMOCITY,DHELET VMLY&R,Travel & Leisure,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e99abd40ba8d45af953b53a314aa3485/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/frog-turismocity-dhelet-vmly-and-r-2020/
Cannes Lions,2020,AUDIO-RADIO,PURE SOUNDS OF MICHIGAN,PURE MICHIGAN,WEBER SHANDWICK,Travel & Leisure,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2422977887e24083ba678880d1f732d8,/awards/canneslions/2020/campaigns/pure-sounds-of-michigan-pure-michigan-weber-shandwick-2020/
Cannes Lions,2020,AUDIO-RADIO,RAIL TALES,SBB AG,TBWA\ SWITZERLAND,Travel & Leisure,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9896806aed4e45069427f6b8fc39fb9c/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/rail-tales-sbb-ag-tbwa-switzerland-2020/
Cannes Lions,2020,AUDIO-RADIO,NIGHT SHAKE DRILL BROADCAST,FUKUSHIMA-MINPO CO / RADIO FUKUSHIMA CO,DENTSU INC,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2fc0479c0af8429ab960513b2ad91deb,/awards/canneslions/2020/campaigns/night-shake-drill-broadcast-fukushima-minpo-co-radio-fukushima-co-dentsu-inc-2020-2/
Cannes Lions,2020,AUDIO-RADIO,DARK - RADIO WORMHOLE,NETFLIX,SENFONICO,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/05231c46d21f4f3ca427eb0a93499e39,/awards/canneslions/2020/campaigns/dark-radio-wormhole-netflix-senfonico-2020/
Cannes Lions,2020,AUDIO-RADIO,RAMADAMADINGDONG,STUDIO BRUSSELS,MUTANT,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/47a4a7169b8a4318ba607dcb49266dff/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/ramadamadingdong-studio-brussels-mutant-2020/
Cannes Lions,2020,AUDIO-RADIO,OUT TO DINE,TV2 SUMO SPORT STREAMING,ANORAK,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/out-to-dine-tv2-sumo-sport-streaming-anorak-2020/
Cannes Lions,2020,AUDIO-RADIO,DOUBLE DATE,TV2 SUMO SPORT STREAMING,ANORAK,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/double-date-tv2-sumo-sport-streaming-anorak-2020/
Cannes Lions,2020,AUDIO-RADIO,PLAY,TV2 SUMO SPORT STREAMING,ANORAK,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/play-tv2-sumo-sport-streaming-anorak-2020/
Cannes Lions,2020,AUDIO-RADIO,I HID,BBC STUDIOS,THE ODD NUMBER,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/i-hid-bbc-studios-the-odd-number-2020/
Cannes Lions,2020,AUDIO-RADIO,I PRETEND,BBC STUDIOS,THE ODD NUMBER,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/i-pretend-bbc-studios-the-odd-number-2020/
Cannes Lions,2020,AUDIO-RADIO,I DREW,BBC STUDIOS,THE ODD NUMBER,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/i-drew-bbc-studios-the-odd-number-2020/
Cannes Lions,2020,AUDIO-RADIO,INTERROGATION,EL PAIS,SHACKLETON PART OF ACCENTURE INTERACTIVE,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/interrogation-el-pais-shackleton-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,PROTEST,EL PAIS,SHACKLETON PART OF ACCENTURE INTERACTIVE,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/protest-el-pais-shackleton-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,DETENTION,EL PAIS,SHACKLETON PART OF ACCENTURE INTERACTIVE,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/detention-el-pais-shackleton-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,THE FUTURE PEASANTS,STORYTEL MASTERCARD GAZETAPL,McCANN POLAND,Media & Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/69815d4fa7ef4853bea63fa272d3719a/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/the-future-peasants-storytel-mastercard-gazetapl-mccann-poland-2020/
Cannes Lions,2020,AUDIO-RADIO,AUDIO DUMP,CHOOSE RADIO,BOYS GIRLS,Media & Entertainment,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/audio-dump-choose-radio-boys-girls-2020/
Cannes Lions,2020,AUDIO-RADIO,SHIM SHAM,ORKIN,THE RICHARDS GROUP,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/shim-sham-orkin-the-richards-group-2020/
Cannes Lions,2020,AUDIO-RADIO,IF IT PACKS IT POSTS,AUSTRALIA POST,VMLY&R MELBOURNE,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3c5317fee9a444638d2f9c10d887948c,/awards/canneslions/2020/campaigns/if-it-packs-it-posts-australia-post-vmly-and-r-melbourne-2020/
Cannes Lions,2020,AUDIO-RADIO,WWWEDDIEGOTPLASTEREDCOMAU,DRINKWISE,THE MONKEYS PART OF ACCENTURE INTERACTIVE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/wwweddiegotplasteredcomau-drinkwise-the-monkeys-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,WWWANNAGOTHAMMEREDCOMAU,DRINKWISE,THE MONKEYS PART OF ACCENTURE INTERACTIVE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/wwwannagothammeredcomau-drinkwise-the-monkeys-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,WWWPETEGOTPISSEDCOMAU,DRINKWISE,THE MONKEYS PART OF ACCENTURE INTERACTIVE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/wwwpetegotpissedcomau-drinkwise-the-monkeys-part-of-accenture-interactive-2020/
Cannes Lions,2020,AUDIO-RADIO,NATURE CARD,TA2 SOUND MUSIC,SID LEE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/nature-card-ta2-sound-music-sid-lee-2020/
Cannes Lions,2020,AUDIO-RADIO,ALL-WHEEL BEER,TA2 SOUND MUSIC,SID LEE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/all-wheel-beer-ta2-sound-music-sid-lee-2020/
Cannes Lions,2020,AUDIO-RADIO,FIBRE CLEAN,TA2 SOUND MUSIC,SID LEE,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/4eouFverMNv4kWPCEjCJNR/c4a7c858334338e1c874945f309b3c91/audio-green.svg,/awards/canneslions/2020/campaigns/fibre-clean-ta2-sound-music-sid-lee-2020/
Cannes Lions,2020,AUDIO-RADIO,THE CLIENT SAID NO,DAHOUSE AUDIO,INNOCEAN WORLDWIDE EUROPE,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dd0b2f6868164fa58546ec5134a98f2b/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/the-client-said-no-dahouse-audio-innocean-worldwide-europe-2020/
Cannes Lions,2020,AUDIO-RADIO,SONIC,MASTERCARD,McCANN,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c85425a8ff5744c2b7aaa720c1f3338a/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/sonic-mastercard-mccann-2020/
Cannes Lions,2020,AUDIO-RADIO,PEEP!,L-BANK BAEN W�RTTEMBERG,L-BANK STAATSBAK BADEN-W�RTTEMBERG,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/peep-l-bank-baen-wrttemberg-l-bank-staatsbak-baden-wrttemberg-2020/
Cannes Lions,2020,AUDIO-RADIO,MADE BY MUSIC,THREE IRELAND,BOYS GIRLS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a611abb8f72948f48a58be31754e22a8,/awards/canneslions/2020/campaigns/made-by-music-three-ireland-boys-girls-2020/
Cannes Lions,2020,AUDIO-RADIO,SOUNDS OF HOME,HSBC,EDELMAN,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/60c724d7c9524460977452ec5dc2c988/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/sounds-of-home-hsbc-edelman-2020/
Cannes Lions,2020,AUDIO-RADIO,BANKNOTES 2,BANKINTER SA,SIOUX MEET CYRANOS,Consumer Services & Business to Business,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/banknotes-2-bankinter-sa-sioux-meet-cyranos-2020-2/
Cannes Lions,2020,AUDIO-RADIO,I HEARD,ZONTA DEUTSCHLAND,GRABARZ & PARTNER,Not-for-profit & Charity & Government,Submitted,https://images.ctfassets.net/8ha5xom4da7e/HHC8rICbjMxbx6eDreIds/c7b569e03ca6b3f3521da11e51a3d198/audio-yellow.svg,/awards/canneslions/2020/campaigns/i-heard-zonta-deutschland-grabarz-and-partner-2020/
Cannes Lions,2020,AUDIO-RADIO,MEMORIALS OF AMSTERDAM,N5 STICHTING 4 EN 5 MEI,BIG ORANGE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/69ddc1827dfb47c7898103b69d7ec402,/awards/canneslions/2020/campaigns/memorials-of-amsterdam-n5-stichting-4-en-5-mei-big-orange-2020/
Cannes Lions,2020,AUDIO-RADIO,NOKIDSINCAGES,RAICES,BADGER & WINTERS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/af0017073c1e4b14abc6a109425624e7/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/nokidsincages-raices-badger-and-winters-2020/
Cannes Lions,2020,AUDIO-RADIO,JOURNEY TO THE MOON,THE US NAVY,VMLY&R,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/47b1ae2b2c8a40dea1c843724d8a967e,/awards/canneslions/2020/campaigns/journey-to-the-moon-the-us-navy-vmly-and-r-2020/
Cannes Lions,2020,AUDIO-RADIO,ITS A WORLDWIDE PANDEMIC,SMOKE FREE ISRAEL,M&C SAATCHI TEL AVIV,Not-for-profit & Charity & Government,Submitted,https://images.ctfassets.net/8ha5xom4da7e/5JreyVGxHnH2ySCsasrMnv/54ecaaaf494a4b2994d37ef24686db87/audio-purple.svg,/awards/canneslions/2020/campaigns/its-a-worldwide-pandemic-smoke-free-israel-m-and-c-saatchi-tel-aviv-2020/
Cannes Lions,2020,AUDIO-RADIO,WOMENLESS SONGS,FUNDACION MUJER Y MUJER,PAPER,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e1f31dc1e9fb4352bae77d94dfa7e702/storyboard_000008.jpg,/awards/canneslions/2020/campaigns/womenless-songs-fundacion-mujer-y-mujer-paper-2020/
Cannes Lions,2020,AUDIO-RADIO,PARKSCAPES,REGENT PARK SCHOOL OF MUSIC,BBDO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/211f2c838788442eb200f5740f1bdaab,/awards/canneslions/2020/campaigns/parkscapes-regent-park-school-of-music-bbdo-2020/
Cannes Lions,2020,AUDIO-RADIO,CREATURES OF HABIT,DEPARTMENT FOR TRANSPORT,VMLY&R,Not-for-profit & Charity & Government,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7wkKWL9wo0CVTRlnqWuiy9/d10dba1a1019d638ac5f910d21b7d525/audio-pink.svg,/awards/canneslions/2020/campaigns/creatures-of-habit-department-for-transport-vmly-and-r-2020/
