Festival,Year,Track,Category,Title,Agency,Network,Holding,Country,Company,Brand,Product,Producer,Award,Board image
FIAP,2025,Innovacion,Innovacion en Plataformas Digitales,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
FIAP,2025,Innovacion,Salud,The Test List,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Grupo Omint,Grupo Omint,Medicina Prepaga,Warner Music,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Automoviles,Naughty List,Conill Advertising,Saatchi & Saatchi,Publicis Groupe,Usa,Toyota Motor North America USA Inc,Toyota,Tundra,Mjz,Bronce
FIAP,2025,Formatos,Uso de Inteligencia Artificial,Eclipsed Legacy,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Dante Robino,Dante Robino,Bebidas Alcoholicas,N-A,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Bien Publico,Ignora Responsablemente,VML,VML,WPP,Argentina,Telefonica,Movistar,Movistar,Landia,Bronce
FIAP,2025,Formatos,Branded Content - Programa de Ficcion,Eclipsed Legacy,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Dante Robino,Dante Robino,Bebidas Alcoholicas,N-A,Bronce
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Undeleted,VML,VML,WPP,Argentina,Unilever,Dove,Desodorante,Mama Hungara,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Campañas Productos - Servicios - Corporativas,El Clima Ideal Cuando Mas Lo Necesitas,Mccann Worldgroup,Mccann Worldgroup,IPG,Argentina,Bgh,Bgh,Aire Acondicionado Inverter,Winona,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Mejor Musica Incidental - Mejor Cancion Original - Mejor Direccion Musical,Ludopatia,VML,VML,WPP,Argentina,Telefonica,Movistar,Telecomunicaciones,Landia,Bronce
FIAP,2025,Innovacion,Innovacion en Gaming y Entretenimiento,The Cheapest Transfers,Teran,Tbwa Worldwide,Omnicom,Mexico,Bodega Aurrera,Bodega Aurrera,Bodega Aurrera,N-A,Bronce
FIAP,2025,Formatos,Mejor Uso de Ambient Media,The Rewards Bag,VML,VML,WPP,Uruguay,Gdn,Tata,Supermercado,VML,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Direccion General,Nave,Lemon,Agencia Independiente,Agencia Independiente,Peru,Win,Win,Win Tv,Manzanon Films,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Direccion de Actores,Nave,Lemon,Agencia Independiente,Agencia Independiente,Peru,Win,Win,Win Tv,Manzanon Films,Bronce
FIAP,2025,Innovacion,Innovacion en Redes Sociales,Heinzterception,Teran,Tbwa Worldwide,Omnicom,Mexico,Kraft Heinz Mexico,Heinz,Core,Disco,Bronce
FIAP,2025,Innovacion,Mejor Experiencia Interactiva y Creativa en Evento,Heinzterception,Teran,Tbwa Worldwide,Omnicom,Mexico,Kraft Heinz Mexico,Heinz,Core,Disco,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Electrodomesticos - Muebles - Electronica - Computacion - Audio - Video,El Clima Ideal Cuando Mas Lo Necesitas,Mccann Worldgroup,Mccann Worldgroup,IPG,Argentina,Bgh,Bgh,Aire Acondicionado Inverter,Winona,Bronce
FIAP,2025,Formatos,Branded Content Integrado a Otras Plataformas,Soundload Tutorials,Ariadna Communications Group,Ariadna,Ariadna Communications Group,Ecuador,Bgr,Bgr,Bgr App,Cat,Bronce
FIAP,2025,Innovacion,Innovacion en Radio,Soundload Tutorials,Ariadna Communications Group,Ariadna,Ariadna Communications Group,Ecuador,Banco General Rumiñahui,Banco General Rumiñahui,Bgr Digital,Cat,Bronce
FIAP,2025,Innovacion,Estudiantes,Officially Doomed,Bendita Carpeta,Estudiantes,Estudiantes,Colombia,Xbox,Play Anywhere,Doom - Office,N-A,Bronce
FIAP,2025,Formatos,Music Content,Soundload Tutorials,Ariadna Communications Group,Ariadna,Ariadna Communications Group,Ecuador,Bgr,Bgr,Bgr App,Cat,Bronce
FIAP,2025,Anuncios,Transformacion Social - Empresas Privadas,Unforgettable Women,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Banco Pichincha,Banco Pichincha,Institutional,Bang Motions & Films - The Others,Bronce
FIAP,2025,Anuncios,Via Publica - Productos,Unrepeatable Ads,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Guitig,Guitig,Guitig Sparkling Water,Ramona,Bronce
FIAP,2025,Anuncios,Campañas Integrales,Unrepeatable Ads,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Guitig,Guitig,Guitig Sparkling Water,Ramona,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Direccion General,This Is Not A Game,VML,VML,WPP,Mexico,Telefonica,Movistar,Negocio Responsable,Landia,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Direccion de Actores,This Is Not A Game,VML,VML,WPP,Mexico,Telefonica,Movistar,Negocio Responsable,Landia,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion de Contenidos,Te Lo Cuento Desde,Circo,Agencia Independiente,Agencia Independiente,Ecuador,Banco Guayaquil,Banco Guayaquil,Banco Guayaquil,La Gallera,Bronce
FIAP,2025,Formatos,Mejor Uso de Ambient Media,El Jeep De Otras Marcas,Made,Agencia Independiente,Agencia Independiente,Mexico,Stellantis,Jeep,Jeep Wrangler,N-A,Bronce
FIAP,2025,Anuncios,Uso de Inteligencia Artificial,De Vuelta A Casa,Joystick Fifco,Agencia Independiente,Agencia Independiente,Costa Rica,Imperial,Imperial Fifco,Cerveza,Del Mate Producciones - Kaiju Creators,Bronce
FIAP,2025,Anuncios,Creatividad Efectiva - Bien Publico,De Vuelta A Casa,Joystick Fifco,Agencia Independiente,Agencia Independiente,Costa Rica,Imperial,Imperial Fifco,Cerveza,Del Mate Producciones - Kaiju Creators,Bronce
FIAP,2025,Innovacion,Innovacion en Outdoor-Via Publica-Ambient,#Subwaytrench,Dentsu Creative,Dentsu Group Inc,Dentsu Group,España,LOreal Paris España,LOreal,Standup,Storylab,Bronce
FIAP,2025,Anuncios,Radio - Campañas Bien Publico,Radio Prosegur,Burns The Agency,Agencia Independiente,Agencia Independiente,Peru,Prosegur Alarmas,Prosegur Alarmas,Camaras De Seguridad Prosegur Alarmas,"Zava Records
Rodolfo Zavalaga",Bronce
FIAP,2025,Innovacion,Innovacion en PR,Jugando Contra El Mosquito,BETC Havas,Havas Creative,Havas,Brasil,Reckitt,Insecticida Sbp,Insecticida Sbp,N-A,Bronce
FIAP,2025,Anuncios,Radio - Jingles - Musica Original - Audio Logo - Mejor Sound Effect,Legal Tracks,BETC Havas,Havas Creative,Havas,Brasil,Kwai,Kwai,Institucional,Zaine Filmes,Bronce
FIAP,2025,Formatos,Medios Integrados-Contenido 360,Pancakes Contra El Cancer De Seno,Lopito Ileana & Howie,Agencia Independiente,Agencia Independiente,Puerto Rico,Sociedad Americana Contra El Cancer,Sociedad Americana Contra El Cancer De Puerto Rico,Cancer De Seno,Zulimar Narvaez,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Direccion General,Lejitos,Publicidad Comercial Mullenlowe,Mullenlowe Group,IPG,Guatemala,Super 24,Super 24,Lejitos,El Studio,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Imagen Corporativa,Lentes Del Alma,BETC Havas,Havas Creative,Havas,Brasil,Tim Telecom,Tim Telecom,Institucional,Santeria,Bronce
FIAP,2025,Formatos,Advergaming,Detox Bet,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,B3 Genial Investimentos Ibn,Institucional,Institucional,Arapiraca,Bronce
FIAP,2025,Innovacion,Estudiantes,Antiface,Bendita Carpeta,Estudiantes,Estudiantes,Colombia,Samsung,Knox,Antiface,N-A,Bronce
FIAP,2025,Innovacion,Innovacion en PR,Dolar Diarco,Bb Agencia,Agencia Independiente,Agencia Independiente,Argentina,Grupo Goldfarb,Diarco,Diarco Mayorista,Simio Tv,Bronce
FIAP,2025,Innovacion,Innovacion en Activaciones,Dolar Diarco,Bb Agencia,Agencia Independiente,Agencia Independiente,Argentina,Grupo Goldfarb,Diarco,Diarco Mayorista,Simio Tv,Bronce
FIAP,2025,Formatos,Mejor Uso de Ambient Media,Protestart,Jsd Agency,Agencia Independiente,Agencia Independiente,Puerto Rico,Windmar Home,Windmar Home,Windmar Home,Raymesh Cintron - Sundries Productions,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Fotografia,Lejitos,Publicidad Comercial Mullenlowe,Mullenlowe Group,IPG,Guatemala,Super 24,Super 24,Lejitos,El Studio,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Musica Adaptada - Musica Original - Diseño de Sonido - Canciones - Jingles - Audio Logo - Uso de Licencias,Legal Tracks,BETC Havas,Havas Creative,Havas,Brasil,Kwai,Kwai,Institucional,Zaine Filmes,Bronce
FIAP,2025,Innovacion,Innovacion en Mobile,Cargando La Conexion,BETC Havas,Havas Creative,Havas,Brasil,Tim Telecom,Tim Telecom,Institucional Un Juguete: Genius = Simon,Genco,Bronce
FIAP,2025,Formatos,Online Video,The Quest,AlmapBBDO,BBDO Worldwide,Omnicom,Brasil,Bradesco Seguros,Bradesco Seguros,Institutional,Don’T Touch My Soda,Bronce
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Peru Conoce A Su Campeona,Tribeca Media,Agencia Independiente,Agencia Independiente,Peru,Plazavea,Plazavea,Plazavea,Canica Films,Bronce
FIAP,2025,Formatos,Salud,Allevia Pollen Passport,MRM,Mccann Worldgroup,IPG,España,Opella-Allegra,Allegra,Allegra,N-A,Bronce
FIAP,2025,Anuncios,Grafica - Recreacion - Placer - Tiempo Libre - Transporte - Viajes - Turismo,Llorar De Risa,Conill Advertising,Saatchi & Saatchi,Publicis Groupe,Usa,The Comedy Chateau,The Comedy Chateau,Comedy Chateau Shows,Parana Films,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Grafica - Ilustracion,In Full Character,Lopez Negrete Communcations,Agencia Independiente,Agencia Independiente,Usa,Houston International Film Festival,Worldfest,Worldfest 58Th,N-A,Bronce
FIAP,2025,Formatos,Online Video,Cold Activated Announcers,Alma,DDB Worldwide,Omnicom,Usa,Molson Coors Beverage Company,Coors Light,Coors Light,Omnicom Production - Omnicom Studios - Crown Street Films - Animal Music,Bronce
FIAP,2025,Formatos,Branded Content - Programa de Entretenimiento,Anty Murphy´S Law Toast,MRM,Mccann Worldgroup,IPG,España,Opella-Enterogermina,Opella,Enterogermina,Cariño Contents,Bronce
FIAP,2025,Innovacion,Uso de Inteligencia Artificial,The Heist,AlteredLa,Productora,Productora,Usa,La Bru,La Bru,Cerveza La Bru,AlteredLa,Bronce
FIAP,2025,Innovacion,Uso de Inteligencia Artificial,Free The Voices,LLYC,LLYC,N-A,España,Monoceros Labs,Monoceros Labs,Fonos,LLYC,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Campañas Bien Publico,Being Vegan Is Good Sh*T!,Samy Alliance,Agencia Independiente,Agencia Independiente,España,Peta,Peta,Dieta Vegana Y Uno De Sus Principales Beneficios,Flamboyant Paradise,Bronce
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Le Golle,Mccann Worldgroup,Mccann Worldgroup,IPG,Costa Rica,Gollo,Gollo,Gollo,N-A,Bronce
FIAP,2025,Formatos,Own Media - Video Plataforma - Audio,La Playlist  De La Victoria,Arena- Jon Lavin - The Lion,Havas Media Network,Havas,España,Cervezas Victoria,Cervezas Victoria,Cervezas Victoria,Lobokane,Bronce
FIAP,2025,Innovacion,Innovacion en Outdoor-Via Publica-Ambient,El Futbolin De Las Campeonas,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca,Abanca,La Remedios,Bronce
FIAP,2025,Innovacion,Innovacion en Television,Creditos En Accion,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Bronce
FIAP,2025,Innovacion,Innovacion en Outdoor-Via Publica-Ambient,Tres Anuncios En Las Afueras,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Bronce
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Tres Anuncios En Las Afueras,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Bronce
FIAP,2025,Innovacion,Innovacion en Medios Impresos,Tres Anuncios En Las Afueras,Ernest,Agencia Independiente,Agencia Independiente,España,Abanca,Abanca Seguros,Abanca Seguros,La Remedios,Bronce
FIAP,2025,Innovacion,Salud,Anty Murphy´S Law Toast,MRM,Mccann Worldgroup,IPG,España,Opella-Enterogermina,Opella,Enterogermina,Cariño Contents,Bronce
FIAP,2025,Innovacion,Innovacion en Activaciones,Design Your Sleep While You Sleep,MRM,Mccann Worldgroup,IPG,España,Ikea,Ikea Family,Ikea Family,N-A,Bronce
FIAP,2025,Innovacion,Innovacion en Marketing Directo,Design Your Sleep While You Sleep,MRM,Mccann Worldgroup,IPG,España,Ikea,Ikea Family,Ikea Family,N-A,Bronce
FIAP,2025,Innovacion,Salud,Design Your Sleep While You Sleep,MRM,Mccann Worldgroup,IPG,España,Ikea,Ikea Family,Ikea Family,N-A,Bronce
FIAP,2025,Innovacion,Innovacion en Tecnologia,Allevia Pollen Passport,MRM,Mccann Worldgroup,IPG,España,Opella-Allegra,Allegra,Allegra,N-A,Bronce
FIAP,2025,Formatos,Branded Content Integrado a Otras Plataformas,A Volta Ao Mundo Em 80000 Km,DOm Solucoes Improvaveis,Grupo Om,Grupo Om,Brasil,Continental Pneus,Ultracontact,Ultracontact Tire,DOm Soluções Improvaveis  -  Ariadna Equador,Bronce
FIAP,2025,Innovacion,Innovacion en Activaciones,Escape Room Soledad,Manifiesto,Agencia Independiente,Agencia Independiente,España,"Fundacion ""La Caixa""","Fundacion ""La Caixa""","Fundacion ""La Caixa""",Blua,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Campañas Bien Publico,El Atraco,La Despensa,Agencia Independiente,Agencia Independiente,España,Amnistia Internacional,Amnistia Internacional,Una Campaña Para Conseguir La Liberacion De Las Personas Condenadas En Rusia Por Protestar Contra La Guerra En Ucrania A Traves De Una Campaña De Recogida De Firmas,Rebolucion Y Mcnulty,Bronce
FIAP,2025,Formatos,Live Experience,Museo Cosplayer,Yoco Agency,Agencia Independiente,Agencia Independiente,Guatemala,Mcdonalds Guatemala,Mcdonalds,Salsa Chili Picante,Yoco,Bronce
FIAP,2025,Formatos,Mejor Uso de Influencer en Cualquier Plataforma,La Cancion De Amor Que No Sabias Que Escribiste,Valor,Agencia Independiente,Agencia Independiente,Peru,Alicorp,Amaras,Shampoo Amaras,Ka&O,Bronce
FIAP,2025,Anuncios,Television - Cine - Digital - Higiene Domestica Personal - Belleza - Cosmetica - Perfumeria - Articulos Medicinales y Farmaceuticos,No Seas Paloma!,Digitas,Publicis Worldwide,Publicis Groupe,Peru,Procter And Gamble,Oldspice,Oldpice En Barra,Rebeca,Bronce
FIAP,2025,Anuncios,Grafica - Recreacion - Placer - Tiempo Libre - Transporte - Viajes - Turismo,Fire Prints,Tech And Soul,Tech And Soul,Tech And Soul,Brasil,Revista Unquiet,Revista Unquiet,Institucional,Tech And Soul,Bronce
FIAP,2025,Innovacion,Innovacion en Activaciones,BAR Pilsener,Draftline Abinbev,Abinbev,N-A,Ecuador,Ab-Inbev,Pilsener,Pilsener,Draftline Studios- Productora In-House,Bronce
FIAP,2025,Innovacion,Innovacion en PR,Habitaciones Que No Callan,Publicidad Comercial Mullenlowe,Mullenlowe Group,IPG,El Salvador,Movimiento De Valientes Latino America Y El Caribe,Movimiento De Valientes Latino America Y El Caribe,Movimiento De Valientes Latino America Y El Caribe,Mullenlowe Ssp3- Gaspar,Bronce
FIAP,2025,Innovacion,Innovacion en Radio,Vacilate  Ai,La Web Figital Agency,Agencia Independiente,Agencia Independiente,Venezuela,Vacilate Esto,Vacilate Esto,Vacilate Ai,Estrella Rodriguez,Bronce
FIAP,2025,Formatos,Social Content,Incomplete Ads,Mccann Worldgroup,Mccann Worldgroup,IPG,Panama,Nestle,Quesos Que Rico!,Quesos Que Rico!,Latido,Bronce
FIAP,2025,Produccion,Mejor Locucion Comercial - Radio,Cold Activated Announcers,Alma,DDB Worldwide,Omnicom,Usa,Molson Coors Beverage Company,Coors Light,Coors Light,Omnicom Production - Omnicom Studios - Crown Street Films - Animal Music,Bronce
FIAP,2025,Formatos,Mejor Uso de Influencer en Cualquier Plataforma,"""Saving Pelotica De Goma""",La Web Figital Agency - Buentipo,Agencia Independiente,Agencia Independiente,Venezuela,Vacilate Esto,Pelotica De Goma,Saving Pelotica De Goma - Torneo Pelotica De Goma Vacilate Esto,La Web Figital Agency  - Buentipo,Bronce
FIAP,2025,Innovacion,Innovacion en Gaming y Entretenimiento,BAR Pilsener,Draftline Abinbev,Abinbev,N-A,Ecuador,Ab-Inbev,Pilsener,Pilsener,Draftline Studios- Productora In-House,Bronce
FIAP,2025,Innovacion,Innovacion en Medios Impresos,Mujeres Valiosas,Inbrax,Sab Marketing Connections,Agencia Independiente,Chile,Casa De Moneda De Chile,Casa De Moneda De Chile,Impreso Conmemorativo 280 Años,N-A,Bronce
FIAP,2025,Formatos,Estudiantes,The Diving Counter,Bendita Carpeta,Estudiantes,Estudiantes,Colombia,Disney+,Disney+,Disney+,N-A,Bronce
FIAP,2025,Innovacion,Salud,Unboxer De Prevencion,Inbrax,Sab Marketing Connections,Agencia Independiente,Chile,Chilesincancer,Chilesincancer,Unboxer De Prevencion,Why Not Films,Bronce
FIAP,2025,Formatos,Estudiantes,Duomiles,Bendita Carpeta,Estudiantes,Estudiantes,Colombia,Duolingo,Duolingo,Duolingo,N-A,Bronce
FIAP,2025,Innovacion,Estudiantes,Hackago,Miami Ad School,Estudiantes,Estudiantes,España,Google Cloud,Google Cloud,Google Cloud,Google,Bronce
FIAP,2025,Produccion,Tecnicas de Produccion Audiovisual - Fotografia,Descubre La Guajira,Tornus,Agencia Independiente,Agencia Independiente,Colombia,Gobernacion La Guajira,Discover La Guajira - Dmo Destination Management Office,La Guajira - Territorio Turistico Promocion De Destino,Tornus,Bronce
FIAP,2025,Formatos,Live Experience,Zero Runs = Pepsi Zero,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Pepsi,Pepsi Zero,Pepsi Zero,Rosadotoledo&,Bronce
FIAP,2025,Innovacion,Estudiantes,Love Language Lessons,Bendita Carpeta,Estudiantes,Estudiantes,Chile,Duolingo,Duolingo,Love Language Lessons,N-A,Bronce
FIAP,2025,Innovacion,Innovacion en Musica,Entre Quejios,Ernest,Agencia Independiente,Agencia Independiente,España,Turismo Y Deporte De Andalucia,Turismo Y Deporte De Andalucia,Turismo Y Deporte De Andalucia,La Remedios Casa Limon La Joya,Bronce
FIAP,2025,Anuncios,Salud,Supporting Numbers,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Susan G Komen For The Cure,Susan G Komen For The Cure,Race For The Cure,Rosadotoledo&,Bronce
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Supporting Numbers,Rosadotoledo&,Agencia Independiente,Agencia Independiente,Puerto Rico,Susan G Komen For The Cure,Susan G Komen For The Cure,Race For The Cure,Rosadotoledo&,Bronce
FIAP,2025,Anuncios,Creatividad Efectiva - Aporte Cultural y-o Multicultural,Identique,This Is Libre - MRM-Lasker,Agencia Independiente,Agencia Independiente,España,Campofrio SL,Campofrio,Campofrio,Harry,Bronce
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Identique,This Is Libre - MRM-Lasker,Agencia Independiente,Agencia Independiente,España,Campofrio,Campofrio,Campofrio,Harry,Bronce
FIAP,2025,Formatos,Mejor Uso de Ambient Media,A Unos Libros De Distancia,This Is Libre - Sound Of Connections - Apple Tree,Agencia Independiente,Agencia Independiente,España,Casa Del Libro,Casa Del Libro,Casa Del Libro,Essencial Producciones,Bronce
FIAP,2025,Formatos,Contenido con Mejor Estrategia Digital,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Formatos,Advergaming,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Formatos,Evento en Vivo o Hibrido,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Innovacion,Innovacion en Eventos-Experiencia,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Innovacion,Innovacion en Gaming y Entretenimiento,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Innovacion,Innovacion en Marketing Directo,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Anuncios,Creatividad Efectiva - Aporte Cultural y-o Multicultural,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Realty For Gamers,Garnier BBDO,BBDO Worldwide,Omnicom,Ecuador,Minutocorp,Grand View,Grand View,Bro Group,Shortlist
FIAP,2025,Produccion,Tecnicas de Produccion Grafica - Fotografia,Victories Are Liquid Glory Is Eternal,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Tesalia Cbc,Gatorade,Gatorade Maracuya,N-A,Shortlist
FIAP,2025,Innovacion,Estudiantes,Second Drop,Miami Ad School,Estudiantes,Estudiantes,España,Depop,Depop,Depop – App De Compraventa De Moda De Segunda Mano,N-A,Shortlist
FIAP,2025,Anuncios,Salud,Miniso -  La Depresion No Es Una Fantasia,Don Alfaro,Agencia Independiente,Agencia Independiente,Ecuador,Miniso Ecuador,Miniso Ecuador,Miniso Ecuador,Don Alfaro,Shortlist
FIAP,2025,Innovacion,Innovacion en Activaciones,El Codigo Polar Pilsen,La Web Figital Agency,Agencia Independiente,Agencia Independiente,Venezuela,La Web Figital Agency,Polar Pilsen,Cerveza Polar Pilsen,La Web Figital Agency,Shortlist
FIAP,2025,Innovacion,Salud,Categoria Aficionado- Exeltis,Valencia Producciones Fx Sas,Productora,Productora,Colombia,Exeltis Colombia,Exeltis,Categoria Aficionado Exeltis - Smartfilms,Valencia Producciones Fx Sas,Shortlist
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Quito Sin Mineria - El Si De La Naturaleza,Don Alfaro,Agencia Independiente,Agencia Independiente,Ecuador,Quito Sin Mineria,Quito Sin Mineria,Consulta Popular,Don Alfaro,Shortlist
FIAP,2025,Innovacion,New Business-Nuevos Negocios,Bizum | Clicks Que No Clicks Que Si,Viernes Agencia Creativa,Agencia Independiente,Agencia Independiente,España,Bizum,Bizum,Bizum Pagos Online,Victor Duque,Shortlist
FIAP,2025,Formatos,Salud,Gelocatil 50 Aniversario,Viernes Agencia Creativa,Agencia Independiente,Agencia Independiente,España,Ferrer,Gelocatil,Gelocatil,N-A,Shortlist
FIAP,2025,Formatos,Product Placement - Entretenimiento,Sunfetti,Jsd Agency,Agencia Independiente,Agencia Independiente,Puerto Rico,Windmar Home,Windmar Home,Windmar Home,Jsd Agency,Shortlist
FIAP,2025,Innovacion,Uso de Inteligencia Artificial,El ultimo Pinojeda,22 Grados,Agencia Independiente,Agencia Independiente,España,Cabildo De Gran Canaria,Cabildo De Gran Canaria,El ultimo Pinojeda,22Grados,Shortlist
FIAP,2025,Formatos,Desarrollo Tecnologico,Pizza Pizza Voice Jumper,Digitas,Publicis Worldwide,Publicis Groupe,Guatemala,Coralsa - Little Caesars Guatemala,Little Caesars,Little Caesars,Pits Guatemala,Shortlist
FIAP,2025,Anuncios,Grafica - Alimentos - Comidas - Bebidas Alcoholicas - No Alcoholicas,No Es Lo Mismo Sin Heinz,Cielito,Agencia Independiente,Agencia Independiente,Paraguay,Heinz - London Import,Heinz,Aderezos Heinz: Ketchup Mayonesa Mostaza Bbq,Cielito,Shortlist
FIAP,2025,Anuncios,Uso Creativo del Espacio en Publicidad de Eventos,Kissn´T Cam,Ufilms,Productora,Productora,Uruguay,Netflix,Envidiosa,Nueva Temporada,Ufilms,Shortlist
FIAP,2025,Innovacion,Innovacion en Tecnologia,Save The Date,Dentsu Creative,Dentsu Group Inc,Dentsu Group,España,Masorange,Orange,Orange Tv Futbol,Jacaranda Publicidad,Shortlist
FIAP,2025,Innovacion,Innovacion en Mobile,Save The Date,Dentsu Creative,Dentsu Group Inc,Dentsu Group,España,Masorange,Orange,Orange Tv Futbol,Jacaranda Publicidad,Shortlist
FIAP,2025,Formatos,Own Media - Video Plataforma - Video,Soñando Con Didi,Initiative,Mediabrands,IPG,Mexico,Didi Mexico,Didi Rides,Didi Rides,N-A,Shortlist
FIAP,2025,Innovacion,Estudiantes,The Antidoping Burger,Bendita Carpeta,Estudiantes,Estudiantes,Mexico,Burger King,Burger King,The Impossible Burger,N-A,Shortlist
FIAP,2025,Anuncios,Campañas Integrales,La Campaña Imperfecta,Paradais DDB,DDB Worldwide,Omnicom,Ecuador,Alicorp,Don Vittorio,Don Vittorio,Levector,Shortlist
FIAP,2025,Formatos,Mejor Uso de Ambient Media,Beer Refill,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Pilsener,Pilsener,Pilsener Beer,La Gallera,Shortlist
FIAP,2025,Anuncios,Uso Creativo del Espacio en Publicidad de Eventos,Beer Refill,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Pilsener,Pilsener,Pilsener Beer,La Gallera,Shortlist
FIAP,2025,Formatos,Branded Content Integrado a Otras Plataformas,El Amor Es Una Montaña Rusa,Tombrasniña,Tombrasniña,Tombrasniña,Argentina,Parque De La Costa,Parque De La Costa,Parque De Atracciones,N-A,Shortlist
FIAP,2025,Anuncios,Television - Cine - Digital - Bancos - Financieras,El Esfuerzo Te Define,Mullenlowe Delta,Mullenlowe Group,IPG,Ecuador,Banco Pichincha,Banco Pichincha,Fomento Deportivo,Akira,Shortlist
FIAP,2025,Innovacion,Estudiantes,Face Your Burnout,Brother,Estudiantes,Estudiantes,Argentina,Apple,Iphone,Apple Health,N-A,Shortlist
FIAP,2025,Produccion,Tecnicas de Produccion de BTL,The Love-Crafted Campaign,Paradais DDB,DDB Worldwide,Omnicom,Ecuador,Alicorp,Don Vittorio,Don Vittorio,Beicon,Shortlist
FIAP,2025,Innovacion,Innovacion en Outdoor-Via Publica-Ambient,Luces En La Via,Nuno Studio,Agencia Independiente,Agencia Independiente,Ecuador,Itb Instituto Tecnologico Bolivariano De Ecuador,Itb Instituto Tecnologico Bolivariano De Ecuador,Facultad De Mecanica Y Transportacion,Abel Flores,Shortlist
FIAP,2025,Anuncios,Mejor Uso de la Cultura Local,Luces En La Via,Nuno Studio,Agencia Independiente,Agencia Independiente,Ecuador,Itb Instituto Tecnologico Bolivariano De Ecuador,Itb Instituto Tecnologico Bolivariano De Ecuador,Facultad De Mecanica Y Transportacion,Abel Flores,Shortlist
FIAP,2025,Anuncios,Uso de Inteligencia Artificial,Fluvirin Mocobardes,Concept Mccann,Mccann Worldgroup,IPG,Venezuela,Grupo Leti,Fluvirin,Fluvirin,Ideogram Ia,Shortlist
