Festival,Year,Track,Track slug,Title,Brand,Agency,Category,Award,Board image,Entry URL,Permalink
Spikes Asia,2026,Film,film,LIAR,CLUB21,BBDO BANGKOK,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/92e8766d89f24b63b4290dfff04bbdfa/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/liar-769532,/awards/spikes_asia/2026/campaigns/liar-club21-bbdo-bangkok-2026/
Spikes Asia,2026,Film,film,MR. DRONE,COCA-COLA,VML OGILVY JAPAN,Microfilm,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b148cdb97fda48d5b225d07081f47ff6/storyboard_000004.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/mr-drone-771001,/awards/spikes_asia/2026/campaigns/mr-drone-coca-cola-vml-ogilvy-japan-2026/
Spikes Asia,2026,Film,film,THE KAPRAO CRIMINALS,KFC THAILAND,WOLF BKK,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8f9d814a501246c79848be3d425d132e/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-kaprao-criminals-771014,/awards/spikes_asia/2026/campaigns/the-kaprao-criminals-kfc-thailand-wolf-bkk-2026/
Spikes Asia,2026,Film,film,CHICKY,GRAB,GIGIL,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/ba890cbe31df4f31a6f1a95df877e266/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/chicky-771022,/awards/spikes_asia/2026/campaigns/chicky-grab-gigil-2026/
Spikes Asia,2026,Film,film,BOOZE MATHS,NEW ZEALAND TRANSPORT AGENCY - WAKA KOTAHI,FCB NEW ZEALAND,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/d0836d7847074a21acd0544de2b303c2?quality=85&format=webp,https://www.lovethework.com/work/entries/booze-maths-771144,/awards/spikes_asia/2026/campaigns/booze-maths-new-zealand-transport-agency-waka-kotahi-fcb-new-zealand-2026/
Spikes Asia,2026,Film,film,THE AD THAT CAN ONLY BE SEEN ON SBS,SPECIAL BROADCASTING SERVIVE,"DROGA5 ANZ, PART OF ACCENTURE SONG",Market Disruption,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a7158f83a369403499456be01a442881/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-ad-that-can-only-be-seen-on-sbs-772411,/awards/spikes_asia/2026/campaigns/the-ad-that-can-only-be-seen-on-sbs-special-broadcasting-servive-droga5-anz-part-of-accenture-song-2026-2/
Spikes Asia,2026,Film,film,SCAMAGEDDON,TELSTRA,BEAR MEETS EAGLE ON FIRE,Consumer Services/Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/6c658f1807e5494593d18c9cefa156c5/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/scamageddon-770590,/awards/spikes_asia/2026/campaigns/scamageddon-telstra-bear-meets-eagle-on-fire-2026/
Spikes Asia,2026,Film,film,SLEEPING,UBER,SPECIAL,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/conversion/e3f5024d25cd4e1d85e4ade9f2090450?quality=85&format=webp,https://www.lovethework.com/work/entries/sleeping-770574,/awards/spikes_asia/2026/campaigns/sleeping-uber-special-2026/
Spikes Asia,2026,Film,film,DEATH OF A SALESMAN,FIVE STAR CHICKEN,BBDO BANGKOK,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8bd69d4a9cee4b618ef3dec809787b34/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/death-of-a-salesman-769514,/awards/spikes_asia/2026/campaigns/death-of-a-salesman-five-star-chicken-bbdo-bangkok-2026/
Spikes Asia,2026,Film,film,DEATH OF A SALESMAN,FIVE STAR CHICKEN,BBDO BANGKOK,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8bd69d4a9cee4b618ef3dec809787b34/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/death-of-a-salesman-769573,/awards/spikes_asia/2026/campaigns/death-of-a-salesman-five-star-chicken-bbdo-bangkok-2026-2/
Spikes Asia,2026,Film,film,MADE FOR DOWN UNDER,BONDS,SPECIAL,Viral Film,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8cef248679ff431792859c376686efcf/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/made-for-down-under-770648,/awards/spikes_asia/2026/campaigns/made-for-down-under-bonds-special-2026/
Spikes Asia,2026,Film,film,DESI OON,CENTRE FOR PASTORALISM,STUDIO EEKSAURUS,Not-for-profit / Charity / Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/32d9a089fc55464886a1ffcf716f476f/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/desi-oon-769556,/awards/spikes_asia/2026/campaigns/desi-oon-centre-for-pastoralism-studio-eeksaurus-2026/
Spikes Asia,2026,Film,film,SAFETYNOVELA,PHILIPPINE AIRLINES,BBDO GUERRERO,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/5fc11d2a57f24dfcaa3fb8a9082dc456/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/safetynovela-770769,/awards/spikes_asia/2026/campaigns/safetynovela-philippine-airlines-bbdo-guerrero-2026-2/
Spikes Asia,2026,Film,film,THE SCENT THAT GIVES YOU THE SCENE,MITH BANGKOK,WOLF BKK,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4a59454e848f4e9d995ff06fb2972198/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-scent-that-gives-you-the-scene-770922,/awards/spikes_asia/2026/campaigns/the-scent-that-gives-you-the-scene-mith-bangkok-wolf-bkk-2026/
Spikes Asia,2026,Film,film,"HAR KOI PEERA, LAHORI ZEERA 2.0",LAHORI ZEERA,ENORMOUS BRANDS,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/1c152f0466a24ee4a5f49a0fb975a6ad/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/har-koi-peera-lahori-zeera-20-770993,/awards/spikes_asia/2026/campaigns/har-koi-peera-lahori-zeera-20-lahori-zeera-enormous-brands-2026/
Spikes Asia,2026,Film,film,AFTER CLASS REFRESH,COCA-COLA,VML OGILVY JAPAN,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/c128ce4748ce4c26803679bb829b6b5d/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/after-class-refresh-769506,/awards/spikes_asia/2026/campaigns/after-class-refresh-coca-cola-vml-ogilvy-japan-2026-2/
Spikes Asia,2026,Film,film,THE KAPRAO CRIMINALS,KFC THAILAND,WOLF BKK,Social Behaviour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8f9d814a501246c79848be3d425d132e/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-kaprao-criminals-771037,/awards/spikes_asia/2026/campaigns/the-kaprao-criminals-kfc-thailand-wolf-bkk-2026-2/
Spikes Asia,2026,Film,film,WHATSAPP – BAATAN HI BAATAN MEIN (LOVE IN A FEW WORDS),WHATSAPP,FUNDAMENTAL,Screens & Events,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b6bc2b9806324bf7a0b717b8f7cbb605/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-772418,/awards/spikes_asia/2026/campaigns/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-whatsapp-fundamental-2026/
Spikes Asia,2026,Film,film,NO MANNER,CLUB21,BBDO BANGKOK,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/3b875e70a50e48c0adadae2eebf57c56/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/no-manner-769525,/awards/spikes_asia/2026/campaigns/no-manner-club21-bbdo-bangkok-2026/
Spikes Asia,2026,Film,film,MAKE UP,SAVE THE CHILDREN,SEVEN AD,Not-for-profit / Charity / Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b74c0cb5d71c42f8a4fddab734ac257a/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/make-up-772419,/awards/spikes_asia/2026/campaigns/make-up-save-the-children-seven-ad-2026/
Spikes Asia,2026,Film,film,POSSESSED,LIFEBUOY INDONESIA,MULLENLOWE SINGAPORE,Consumer Goods,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/56d93a5b94ad40a0b9bfd52f59bcc0a8/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/possessed-769561,/awards/spikes_asia/2026/campaigns/possessed-lifebuoy-indonesia-mullenlowe-singapore-2026/
Spikes Asia,2026,Film,film,IT'S DETTOL TIME,DETTOL,SOUR BANGKOK,Single-market Campaign,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/526635f0805240a5967b0de0ae9ace56/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/its-dettol-time-769502,/awards/spikes_asia/2026/campaigns/its-dettol-time-dettol-sour-bangkok-2026-2/
Spikes Asia,2026,Film,film,WHATSAPP – BAATAN HI BAATAN MEIN (LOVE IN A FEW WORDS),WHATSAPP,FUNDAMENTAL,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b6bc2b9806324bf7a0b717b8f7cbb605/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-769523,/awards/spikes_asia/2026/campaigns/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-whatsapp-fundamental-2026-2/
Spikes Asia,2026,Film,film,DESI OON,CENTRE FOR PASTORALISM,STUDIO EEKSAURUS,Breakthrough on a Budget,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/32d9a089fc55464886a1ffcf716f476f/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/desi-oon-769475,/awards/spikes_asia/2026/campaigns/desi-oon-centre-for-pastoralism-studio-eeksaurus-2026-2/
Spikes Asia,2026,Film,film,WEIGHT OF PAIN,NATIONAL AGENCY FOR SOCIAL PROTECTION,NATIONAL AGENCY FOR SOCIAL PROTECTION UNDER THE PRESIDENT OF THE REPUBLIC OF UZBEKISTAN,Not-for-profit / Charity / Government,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/0a1ca6c002c4413eb6414b5752f545bc/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/weight-of-pain-772412,/awards/spikes_asia/2026/campaigns/weight-of-pain-national-agency-for-social-protection-national-agency-for-social-protection-under-the-president-of-the-re/
Spikes Asia,2026,Film,film,THE KAPRAO CRIMINALS,KFC THAILAND,WOLF BKK,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8f9d814a501246c79848be3d425d132e/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-kaprao-criminals-771017,/awards/spikes_asia/2026/campaigns/the-kaprao-criminals-kfc-thailand-wolf-bkk-2026-3/
Spikes Asia,2026,Film,film,WHATSAPP – BAATAN HI BAATAN MEIN (LOVE IN A FEW WORDS),WHATSAPP,FUNDAMENTAL,Consumer Services/Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/b6bc2b9806324bf7a0b717b8f7cbb605/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-769490,/awards/spikes_asia/2026/campaigns/whatsapp-baatan-hi-baatan-mein-love-in-a-few-words-whatsapp-fundamental-2026-3/
Spikes Asia,2026,Film,film,STEADFAST - DIRTY MONEY,STEADFAST STATIONARY,DUCKTAPE STUDIOS,Cultural Engagement,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/8f87e5b247004f23bdd215b640436c90/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/steadfast-dirty-money-769534,/awards/spikes_asia/2026/campaigns/steadfast-dirty-money-steadfast-stationary-ducktape-studios-2026-2/
Spikes Asia,2026,Film,film,PATIENT,KRUNG SRI FIRST CHOICE,LEO,Use of Humour,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/db79033497884838b9710a807ade6278/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/patient-769544,/awards/spikes_asia/2026/campaigns/patient-krung-sri-first-choice-leo-2026/
Spikes Asia,2026,Film,film,MAKE UP AND LIVE SELLING,SAVE THE CHILDREN,SEVEN AD,Corporate Purpose & Social Responsibility,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/56503385c7304633b968ea4a9376cfff/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/make-up-and-live-selling-772423,/awards/spikes_asia/2026/campaigns/make-up-and-live-selling-save-the-children-seven-ad-2026/
Spikes Asia,2026,Film,film,PATIENT,KRUNG SRI FIRST CHOICE,LEO,Consumer Services/Business to Business,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/db79033497884838b9710a807ade6278/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/patient-769593,/awards/spikes_asia/2026/campaigns/patient-krung-sri-first-choice-leo-2026-2/
Spikes Asia,2026,Film,film,THE AD THAT CAN ONLY BE SEEN ON SBS,SPECIAL BROADCASTING SERVIVE,"DROGA5 ANZ, PART OF ACCENTURE SONG",Media/Entertainment,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/a7158f83a369403499456be01a442881/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-ad-that-can-only-be-seen-on-sbs-771074,/awards/spikes_asia/2026/campaigns/the-ad-that-can-only-be-seen-on-sbs-special-broadcasting-servive-droga5-anz-part-of-accenture-song-2026-3/
Spikes Asia,2026,Film,film,GET ALMOST ALMOST ANYTHING WITH JIM COURIER COURIER,UBER EATS,SPECIAL,Local Brand,Shortlist,https://ascentialcdn.filespin.io/api/v1/storyboard/4f5535d1b4704a8fa6ba0edc51c0a133/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/get-almost-almost-anything-with-jim-courier-courier-772415,/awards/spikes_asia/2026/campaigns/get-almost-almost-anything-with-jim-courier-courier-uber-eats-special-2026/
Spikes Asia,2026,Film,film,POSSESSED,LIFEBUOY INDONESIA,MULLENLOWE SINGAPORE,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/56d93a5b94ad40a0b9bfd52f59bcc0a8/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/possessed-771422,/awards/spikes_asia/2026/campaigns/possessed-lifebuoy-indonesia-mullenlowe-singapore-2026-2/
Spikes Asia,2026,Film,film,OWN IT FIRST,CENTRAL DEPARTMENT STORE,WOLF BKK,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f5c919de52374d2680cabbc5eeca201a/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/own-it-first-770965,/awards/spikes_asia/2026/campaigns/own-it-first-central-department-store-wolf-bkk-2026/
Spikes Asia,2026,Film,film,DECEIVER LEVER,TELSTRA,BEAR MEETS EAGLE ON FIRE,Consumer Services/Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cf0471f307634bd49f652afc7a7947e9/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/deceiver-lever-770611,/awards/spikes_asia/2026/campaigns/deceiver-lever-telstra-bear-meets-eagle-on-fire-2026/
Spikes Asia,2026,Film,film,TOOTH FAIRY,SEEK,"DROGA5 ANZ, PART OF ACCENTURE SONG",Consumer Services/Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/77468f86a457499f87abcbfaaef3e922/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/tooth-fairy-770621,/awards/spikes_asia/2026/campaigns/tooth-fairy-seek-droga5-anz-part-of-accenture-song-2026/
Spikes Asia,2026,Film,film,ALLIANCE BANK BIZSMART CHALLENGE: FROM BUSINESS PITCH TO RECORD-SETTING FEATURE FILM,ALLIANCE BANK,AMPERSAND ADVISORY,Consumer Services/Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/33af81d1e0df48ec807a25218b37d5a0/storyboard_000004.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/alliance-bank-bizsmart-challenge-from-business-pitch-to-record-setting-feature-film-771116,/awards/spikes_asia/2026/campaigns/alliance-bank-bizsmart-challenge-from-business-pitch-to-record-setting-feature-film-alliance-bank-ampersand-advisory-202/
Spikes Asia,2026,Film,film,KHIIMORI- SPIRIT OF THE NAADAM,RIO TINTO MONGOLIA,RIO TINTO,Cultural Engagement,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d951f02f524b4c56b759bd86abd19cad/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/khiimori-spirit-of-the-naadam-773041,/awards/spikes_asia/2026/campaigns/khiimori-spirit-of-the-naadam-rio-tinto-mongolia-rio-tinto-2026/
Spikes Asia,2026,Film,film,LIGHTS ON SHADOW.,KATE,KANEBO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e108d8746ec44c1d9a0ea1978a5c6ddd/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/lights-on-shadow-769479,/awards/spikes_asia/2026/campaigns/lights-on-shadow-kate-kanebo-2026/
Spikes Asia,2026,Film,film,MAXSTREAM HEADLESS HALLOWEEN,MAXSTREAM,HAKUHODO INTERNATIONAL INDONESIA,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b18f3e645bab496c88cf9f5979fc10c8/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/maxstream-headless-halloween-769537,/awards/spikes_asia/2026/campaigns/maxstream-headless-halloween-maxstream-hakuhodo-international-indonesia-2026/
Spikes Asia,2026,Film,film,WORLD'S STRONGEST HOTEL BRAND AND INDIA'S STRONGEST BRAND,INDIAN HOTELS COMPANY LIMITED,THE INDIAN HOTELS COMPANY,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0a8b92e7867647dfbc24ff3437280cfb/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/worlds-strongest-hotel-brand-and-indias-strongest-brand-769577,/awards/spikes_asia/2026/campaigns/worlds-strongest-hotel-brand-and-indias-strongest-brand-indian-hotels-company-limited-the-indian-hotels-company-2026/
Spikes Asia,2026,Film,film,KISSING,UBER,SPECIAL,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6145563599034242b2a22737eec24ddf?quality=85&format=webp,https://www.lovethework.com/work/entries/kissing-773008,/awards/spikes_asia/2026/campaigns/kissing-uber-special-2026/
Spikes Asia,2026,Film,film,THE INVISIBLE ONE,SAMSUNG,THAI SAMSUNG ELECTRONICS,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e8f461e028084765937a0d84f826a53b/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-invisible-one-769527,/awards/spikes_asia/2026/campaigns/the-invisible-one-samsung-thai-samsung-electronics-2026/
Spikes Asia,2026,Film,film,HAVE YOU SEEN OAT?,SNACK JACK,HANAMI FOOD,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a9d53e31ed61411d8652c2387505c034/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/have-you-seen-oat-769590,/awards/spikes_asia/2026/campaigns/have-you-seen-oat-snack-jack-hanami-food-2026-2/
Spikes Asia,2026,Film,film,GENESIS GV60 - TAKE YOUR WONDER FURTHER,GENESIS,INNOCEAN,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bb77da8f1bd347da82f2218504994ab9/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/genesis-gv60-take-your-wonder-further-769605,/awards/spikes_asia/2026/campaigns/genesis-gv60-take-your-wonder-further-genesis-innocean-2026/
Spikes Asia,2026,Film,film,LANDCRUISER,TOYOTA,SAATCHI & SAATCHI,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a575e39c0d394793b241beebb7665927/storyboard_000004.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/landcruiser-770913,/awards/spikes_asia/2026/campaigns/landcruiser-toyota-saatchi-and-saatchi-2026/
Spikes Asia,2026,Film,film,COROLLA,TOYOTA,SAATCHI & SAATCHI,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/146acb12c23d449497ffbefc72fee68c/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/corolla-770897,/awards/spikes_asia/2026/campaigns/corolla-toyota-saatchi-and-saatchi-2026/
Spikes Asia,2026,Film,film,THE BIG PROPOSAL,MCDONALD’S,GEEK PICTURES,"Travel, Leisure, Retail, Restaurants & Fast Food Chains",Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d244552a862f4af5a5f64c22f77f5095/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/the-big-proposal-770453,/awards/spikes_asia/2026/campaigns/the-big-proposal-mcdonalds-geek-pictures-2026/
Spikes Asia,2026,Film,film,WE’VE MADE IT BETTER,HSBC BANKING MOBILE APP,DENTSU CREATIVE,Consumer Services/Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fbea37eb59dd4feb913eccf6e2347512/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/weve-made-it-better-771126,/awards/spikes_asia/2026/campaigns/weve-made-it-better-hsbc-banking-mobile-app-dentsu-creative-2026/
Spikes Asia,2026,Film,film,STEADFAST - DIRTY MONEY,STEADFAST STATIONARY,DUCKTAPE STUDIOS,Consumer Services/Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8f87e5b247004f23bdd215b640436c90/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/steadfast-dirty-money-769507,/awards/spikes_asia/2026/campaigns/steadfast-dirty-money-steadfast-stationary-ducktape-studios-2026-3/
Spikes Asia,2026,Film,film,LIVESELL,SAVE THE CHILDREN,SEVEN AD,Not-for-profit / Charity / Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/81579d48178d45a9b6c1263531e60e20/storyboard_000008.jpg?quality=85&format=webp,https://www.lovethework.com/work/entries/livesell-770729,/awards/spikes_asia/2026/campaigns/livesell-save-the-children-seven-ad-2026/
Spikes Asia,2026,Film,film,IT'S BETTER WITH SPARK,SPARK NEW ZEALAND,COLENSO BBDO,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/199c0332d922422d8bc002dbec59e6aa?quality=85&format=webp,https://www.lovethework.com/work/entries/its-better-with-spark-771092,/awards/spikes_asia/2026/campaigns/its-better-with-spark-spark-new-zealand-colenso-bbdo-2026/
