Track,Title,Brand,Agency,Category,Award Level,Board image
USE OF SOCIAL & DIGITAL PLATFORMS,THE MAYBACH ATELIER 3D VISUALIZER,MERCEDES BENZ,MEDIAMAN,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/310852db96124471a5933796a730e778
USE OF SOCIAL & DIGITAL PLATFORMS,MINTVERSE,MINTVERSE,HUMANOID SOCIAL MEDIA CONSULTING LTD,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3557785964224effbecbd82368f2665b
USE OF SOCIAL & DIGITAL PLATFORMS,HYDROGEN GARBAGE TRUCK,HYUNDAI,INNOCEAN,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1be791f982254560af34e6ae54e1b177
USE OF SOCIAL & DIGITAL PLATFORMS,THE BIGGEST PARTY DURING THE PANDEMIC,U BRAND,UNITEL,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fe5f7c79891146bc81abd0c7c0fbc521
USE OF SOCIAL & DIGITAL PLATFORMS,SK-II WORLD PITERA� DAY  AN ICONIC EXPERIENCE OF AN ICONIC BRAND,SK-II,MEDIACOM,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/07f9ced128c3402ab6445d4dd3191908
USE OF SOCIAL & DIGITAL PLATFORMS,PEPSI - MY MUSIC MY WAY,PEPSI,SUNTORY PEPSICO VIETNAM,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ebd4b5a440864cc7983c2ac5de0eb8f0
USE OF SOCIAL & DIGITAL PLATFORMS,MOXY-UNIVERSE PLAY BEYOND,MOXY HOTEL,MEDIAMONKS,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e8f58375ab5f4125b5a75525dc2425ab
USE OF SOCIAL & DIGITAL PLATFORMS,KUF-E THE WORLDS FIRST KUFI ART GENERATOR,TM,VMLY&R COMMERCE MALAYSIA,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f009e2bdf8a44822a122056467f2ecad
USE OF SOCIAL & DIGITAL PLATFORMS,CIRCLESLIFE - BE THE MAIN CHARACTER,CIRCLESLIFE,INVNT,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9a18456ea1424007b7c63a43c9de5c4a
USE OF SOCIAL & DIGITAL PLATFORMS,KFC BRAINWAVE BUCKET,KFC,EDELMAN HONG KONG,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3a7a0d93fb9f42a9a1c5207b354e9076
USE OF SOCIAL & DIGITAL PLATFORMS,HELLO BILLY,GENERAL MOTORS,AKQA,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e66f471b803e41c198d7b0d426d52766
USE OF SOCIAL & DIGITAL PLATFORMS,THE BEAUTIFUL DISORDERS,TIKTOK INDONESIA,HAKUHODO INTERNATIONAL INDONESIA,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e169a6c7f9142a2b47a397559904635
USE OF SOCIAL & DIGITAL PLATFORMS,META PRIDE WALKWAY,META,PROPEL MANILA,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/978bcb89ec9244168e3be0c32dfe2f60
USE OF SOCIAL & DIGITAL PLATFORMS,ENTERING THE METAVERSE WITH POND�S SUMMER ESCAPE,PONDS,MINDSHARE,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/96ca40b4714e4aa193cb683ed9f5b935
USE OF SOCIAL & DIGITAL PLATFORMS,ADIDAS ORIGINALS 2022 OZWORLD CAMPAIGN,ADIDAS,ESSENCEMEDIACOM,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/807b3e0bbfa94bd4807bc79b7cb2c9aa
USE OF SOCIAL & DIGITAL PLATFORMS,AIRTEL 175 REPLAYED,AIRTEL,LEO BURNETT,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0382076aa51e40cc8248c9b25ec64a1a
USE OF SOCIAL & DIGITAL PLATFORMS,BotHard,MTV India,DDB MUDRA,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/451c2c3fe2374da7b130e5abaeeb3d2f
USE OF SOCIAL & DIGITAL PLATFORMS,STRANGER THINGS,NETFLIX INDIA,NETFLIX,Tech-led Brand Experience,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3939fafc09804e47bb5a896d4b85c7de
USE OF SOCIAL & DIGITAL PLATFORMS,LAYS FORTUNE TELLING CHIPS,LAYS,LEO BURNETT,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7038bda6a8e54253b071827e34a7dc6d
USE OF SOCIAL & DIGITAL PLATFORMS,MEMORY KARAOKE,MTV,OGILVY,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9ceb12eb992849d7bbaf338ca5f1fc1d
USE OF SOCIAL & DIGITAL PLATFORMS,THE MAGNUM PLEASURE AUCTION,MAGNUM,UNILEVER,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/94990c5ab4c14854bd59881e3914fd8d
USE OF SOCIAL & DIGITAL PLATFORMS,DOT PAD THE FIRST SMART TACTILE GRAPHICS DISPLAY,DOT,DOT INCORPORATION,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a524da57cee64bd488bab14cdfd42c0d
USE OF SOCIAL & DIGITAL PLATFORMS,QUEST FOR DYSLEXIA,SAMSUNG,CHEIL PENGTAI,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e61ba62d6dd41c7be3e5c60f9d2c8cd
USE OF SOCIAL & DIGITAL PLATFORMS,11 DIGITS JUST IN CASE WITH LOVE,NTT DOCOMO,NTT DOCOMO INC,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/0495f9b6e3174956b6d20559dd9b9813
USE OF SOCIAL & DIGITAL PLATFORMS,REAL-TIME CODY MATCHING,COWAY,LG CNS,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c9ed05a1784d476f8aebf3677d5add22
USE OF SOCIAL & DIGITAL PLATFORMS,COCA-COLA CREATIONS,COCA-COLA,VIRTUE,Use of Mobile & Devices,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c741257e0e7489599a28c963d40a2bd
USE OF SOCIAL & DIGITAL PLATFORMS,FLIPVERTISING,SAMSUNG,CHEP NETWORK,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/03058405ca194d59bff4e3f055cfd251
USE OF SOCIAL & DIGITAL PLATFORMS,JENIUS CREDIT CARD,JENIUS (DIGITAL BANKING),BTPN,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/efc08fac7fea41cf956ff9145635426e
USE OF SOCIAL & DIGITAL PLATFORMS,NIGHT NOIR,SAMSUNG,CHEP NETWORK,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b655cc65b3744c3d81bd50b6ee0aaa68
USE OF SOCIAL & DIGITAL PLATFORMS,SAVE THE KING/FRENCH FRIES SOS,BURGER KING,BURGER KING,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2afeba4a6f014c729f0164d877a72743
USE OF SOCIAL & DIGITAL PLATFORMS,LAG KILLS,QUEENSLAND GOVERNMENT,PUBLICIS,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d21f0cab08cd4aa19b7b412c34ffe7cf
USE OF SOCIAL & DIGITAL PLATFORMS,SONGGRAND  ONLINE SONGKRAN FESTIVAL,TIKTOK,GREYNJ UNITED,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/ab709f97ae684422b2918a7ad2c565c3
USE OF SOCIAL & DIGITAL PLATFORMS,TIGER BEER - 2231,TIGER BEER (THE HEINEKEN COMPANY),LEPUB,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f04aefaa5bbc4152ba152e92d5819c8b
USE OF SOCIAL & DIGITAL PLATFORMS,BotHard,MTV India,DDB MUDRA,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eb0ce48697504d98837c952416ed9667
USE OF SOCIAL & DIGITAL PLATFORMS,TVS IQUBE 1-2-3,TVS IQUBE,DENTSU CREATIVE,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1f91a51fbe0944059385a35ed0e6310e
USE OF SOCIAL & DIGITAL PLATFORMS,THE PROTEST MATCH,GLOBAL ESPORTS,DENTSU CREATIVE,Use of Social & Digital Platforms,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7186edcc719c4faf9e5554f6607c1668
USE OF SOCIAL & DIGITAL PLATFORMS,DIGITAL SHOW WINDOW,SAMSUNG,CHEIL WORLDWIDE,Digital Installations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/299ae0c3bca946c1a2f432fc11f52d8b
USE OF SOCIAL & DIGITAL PLATFORMS,HELLO BILLY,GENERAL MOTORS,AKQA,Digital Installations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e66f471b803e41c198d7b0d426d52766
USE OF SOCIAL & DIGITAL PLATFORMS,REAL MOMS VILLAGE ON METAVERSE WITH REAL RESULTS,BABY DOVE,MINDSHARE,Digital Installations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5448ebb50ea347e3bb0e39cd523e257a
USE OF SOCIAL & DIGITAL PLATFORMS,ABLE CUBES,MAXIS,LEO BURNETT,Digital Installations,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/512a83481a724067bd2982ed495ec560
USE OF SOCIAL & DIGITAL PLATFORMS,MEMORY KARAOKE,MTV,OGILVY,New Realities & Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9ceb12eb992849d7bbaf338ca5f1fc1d
USE OF SOCIAL & DIGITAL PLATFORMS,HEALTHY AR STREAMERS,ZESPRI,DENTSU INC,New Realities & Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/270c0742910b45d381dd238bcf66a0c2
USE OF SOCIAL & DIGITAL PLATFORMS,HARVEY,HONDA,LEO BURNETT,New Realities & Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/faf69d587ad64a1ba4ef963eb95813d8
USE OF SOCIAL & DIGITAL PLATFORMS,BotHard,MTV India,DDB MUDRA,New Realities & Voice Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/eb0ce48697504d98837c952416ed9667
USE OF SOCIAL & DIGITAL PLATFORMS,THE MAGNUM PLEASURE AUCTION,MAGNUM,UNILEVER,Branded Games,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/94990c5ab4c14854bd59881e3914fd8d
USE OF SOCIAL & DIGITAL PLATFORMS,AMAZING THAILAND CULTURE TO COMMERCE,TOURISM AUTHORITY OF THAILAND,OGILVY,Branded Games,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f75e9c688cbe4fe4a78869dcb02827a5
USE OF SOCIAL & DIGITAL PLATFORMS,THE FOCUS CHALLENGE,DENTYNE,LEO BURNETT,Branded Games,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a157a2471dd248a2aa3db0c088ce1659
USE OF SOCIAL & DIGITAL PLATFORMS,SK-II MINI MAGIC SCAN  THE BESPOKE SKIN CONSULTANT,SK-II,MEDIACOM,Branded Tech,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/45ba3da3e8db45e7afcacaf7fac3b659
USE OF SOCIAL & DIGITAL PLATFORMS,DESIGNING MOXY XI�ANS BRAND EXPERIENCE,MOXY XIAN,THE ORANGEBLOWFISH,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcc0032a03464ab2ac2dad3b84d5763a
USE OF SOCIAL & DIGITAL PLATFORMS,THE EYEBALLS HEIST,NETFLIX THAILAND,WUNDERMAN THOMPSON,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1955fc1093ac4172a641fdf545848e88
USE OF SOCIAL & DIGITAL PLATFORMS,AN ODE TO THE EVERYDAY-CEOS,GIAO HANG TIET KIEM,GIAOHANGTIETKIEM,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5b2fbca573b94107b3662205b91c28d3/storyboard_000008.jpg
USE OF SOCIAL & DIGITAL PLATFORMS,GMPI BRAND CAMPAIGN,GMPI,GREY SHANGHAI,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/408bcec3d36c41a1b5d8b2420d5155fd
USE OF SOCIAL & DIGITAL PLATFORMS,101 YEARS OF SHORTCAKE,FUJIYA CONFECTIONERY,QUARAS,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/61b349c9a789445a9ec17d44a666b9d0
USE OF SOCIAL & DIGITAL PLATFORMS,SPONSORING OUR HEROES PROJECT,MEIJI PROBIO YOGURT R-1 DRINK,DENTSU INC,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d92c796b5a9140e18053f1b5d1014f4e
USE OF SOCIAL & DIGITAL PLATFORMS,MIKAN SHIMOKITA,KEIO CORPORATION,KONEL,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/49afe4105ebd4b099c3fb6af8c9694bb
USE OF SOCIAL & DIGITAL PLATFORMS,DELIVERY RUN,PUMA,JUICE SINGAPORE,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/842181dd2b464d70b615a508b76619ea
USE OF SOCIAL & DIGITAL PLATFORMS,TWISTIES KAYA BUTTER TOAST,TWISTIES,LEO BURNETT,Launch / Re-launch,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f6114ec90e2940f38b65de44f5bed29f
USE OF SOCIAL & DIGITAL PLATFORMS,WALK THE NIGHT,SAMSUNG,CHEP NETWORK,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2c1ae803bbe74557837851cafbd78f76
USE OF SOCIAL & DIGITAL PLATFORMS,LEGO CITY GOES NITRO,LEGO CITY,INITIATIVE,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1a600d43d0a840ceaf6fc2ac99f950f6
USE OF SOCIAL & DIGITAL PLATFORMS,XXXX STATE OF ORIGIN,LION,THINKERBELL,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f1151c2c199847acbf1486316f200bef
USE OF SOCIAL & DIGITAL PLATFORMS,SPONSORING OUR HEROES PROJECT,MEIJI PROBIO YOGURT R-1 DRINK,DENTSU INC,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d92c796b5a9140e18053f1b5d1014f4e
USE OF SOCIAL & DIGITAL PLATFORMS,SWOPBOX,SWOPMART,CJ WORX,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/c1b3a400797d4de6bdc2cc60a2245712
USE OF SOCIAL & DIGITAL PLATFORMS,PROJECT RE-DEW,MOUNTAIN DEW,BBDO GUERRERO,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcfb0fd21dc54b8baa7bc07ec02fc755
USE OF SOCIAL & DIGITAL PLATFORMS,DOVE SKINQUIRIES,DOVE,MINDSHARE,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9c01fbc72b7f4a89b492a4e61cb602bc
USE OF SOCIAL & DIGITAL PLATFORMS,AXE PROFILING TEST,AXE,MINDSHARE,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23b649e79ee246ea8adf022514d05807
USE OF SOCIAL & DIGITAL PLATFORMS,DURACELL POWERS THE ENCORE (D11 TME CO-OP CAMPAIGN),DURACELL,ESSENCEMEDIACOM,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/a98e09db73e343498979e3460b6239d9
USE OF SOCIAL & DIGITAL PLATFORMS,DISCOVER THE WONDERS,SHELL,ESSENCEMEDIACOM,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/3e121b3cfed2413ba51b52f2d122f7f3
USE OF SOCIAL & DIGITAL PLATFORMS,BUNDY MIXER,BUNDABERG,LEO BURNETT,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f7392676df254906a1bd9c8343174964
USE OF SOCIAL & DIGITAL PLATFORMS,CHIPSMORE X MONOPOLY | METAPOLY,MONDELEZ INTERNATIONAL,LEO BURNETT,Sponsorship & Brand Partnership,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/17343b07b99346dab40a3b85c9f0e01d
USE OF SOCIAL & DIGITAL PLATFORMS,LG HEALTHY HOME SOLUTIONS CAMPAIGN,LG,HS AD,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/2325d5bdc371452b8ec62c5e2fd9a084
USE OF SOCIAL & DIGITAL PLATFORMS,BEST COKE EVER - LARGEST VENDING MACHINE,COCA-COLA,ACTIVEMEDIA,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6f24cf7390784c028955f2558778f958
USE OF SOCIAL & DIGITAL PLATFORMS,NREAL AIR BEATS APPLE TO THE PUNCH,NREAL,ELEVEN INTERNATIONAL,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5409c8f996e146b2a57c473a1074d7bb
USE OF SOCIAL & DIGITAL PLATFORMS,THE RICH TALK,THE SINGLETON,DDB,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/47f5780298f24f539b3607ff7beb094c
USE OF SOCIAL & DIGITAL PLATFORMS,ULTIMATE 11 NFT AND THE LAST AVENDATOR COUPE - AN UNRIVALED COLLABORATION WITH STEVE AOKI AND KRISTA KIM,[INVNT GROUP],INVNT,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7f65534c0631455c9cc03eb00273253a
USE OF SOCIAL & DIGITAL PLATFORMS,THE JOURNEY TO RE-DISCOVER THE LOVE OF INDONESIAN DISHES,BANGO,ULTIMA ASIA NETWORK,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f994d7782e5a4b7682224d21d1f88baa
USE OF SOCIAL & DIGITAL PLATFORMS,THE BOYS- SUPERHEROES TO SUPERVILLAINS,PRIME VIDEO INDIA,PIVOTROOTS DIGITAL,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/065e5cc9dc124379aee37e75b9d2de55
USE OF SOCIAL & DIGITAL PLATFORMS,SEANACK,K-GREEN FOUNDATION,CHEIL WORLDWIDE,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5263807ee08c41cea96b559fee8aa357
USE OF SOCIAL & DIGITAL PLATFORMS,WINGSTREET BRAND LAUNCH,PIZZA HUT,OGILVY,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/255da366371c4aca91a8ea35e3fb41df
USE OF SOCIAL & DIGITAL PLATFORMS,BEAUTYEVERAFTER,BEAUTYNESIA,HAKUHODO INTERNATIONAL INDONESIA,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/50ecb37c25e94780ae408046c2fec98d
USE OF SOCIAL & DIGITAL PLATFORMS,MUSEUM OF CHINESE IN AUSTRALIA (MOCA),MUSEUM OF CHINESE IN AUSTRALIA (MOCA),R/GA,Integrated Campaign led by Brand Experience & Activation,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/558088ce55154cc386e58a7d182b35ea
USE OF SOCIAL & DIGITAL PLATFORMS,DAGANG BENDERANG SAFETY BELT,PIKPAK,HAKUHODO INTERNATIONAL INDONESIA,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/afbccbc4f5eb48a1a4970629d73b7ca8
USE OF SOCIAL & DIGITAL PLATFORMS,SIGNET ON AIR,SIGNET,BRING,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cefc4c7edace4dcab46a13b0e04270aa
USE OF SOCIAL & DIGITAL PLATFORMS,NREAL AIR BEATS APPLE TO THE PUNCH,NREAL,ELEVEN INTERNATIONAL,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/5409c8f996e146b2a57c473a1074d7bb
USE OF SOCIAL & DIGITAL PLATFORMS,SBI THREE-LINE WRITING CONTEST CAMPAIGN,SBI SAVINGS BANK,SBI SAVINGS BANK,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/09bd8d4f1f6b41b9bc9f3a9cc976dba6
USE OF SOCIAL & DIGITAL PLATFORMS,LINEMAN BITE ME THE SERIES THE FIRST EDIBLE TV SERIES,LINEMAN WONGNAI,STARCOM,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1b698042bc2444ef9d6f6f95879cd8f4
USE OF SOCIAL & DIGITAL PLATFORMS,THE FUEL DELIVERY,PT,LEO BURNETT,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e4b47a1173eb4785a81374a7dcd7dd8f
USE OF SOCIAL & DIGITAL PLATFORMS,THE61S 61 REAL PEOPLE IN 61 SIZES,DETERMINANT,WEBER SHANDWICK,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9b091e9536fe4a37a8ee1cdcd4c15d44
USE OF SOCIAL & DIGITAL PLATFORMS,THE BAMBOO BURGER,SHAKE SHACK,KIWI COMMUNICATIONS,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/4fe3433179f946a8a7f84f88ff35fdb2
USE OF SOCIAL & DIGITAL PLATFORMS,HANDWASHING KEBABS,UNILEVER,LOWE LINTAS,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8b98df531b3d4b75b4ff675890ccd6bc
USE OF SOCIAL & DIGITAL PLATFORMS,EBAY ALL EARS ROADSHOW,EBAY,EBAY,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/353e27adc01044db94e3320daeca0706
USE OF SOCIAL & DIGITAL PLATFORMS,BREAKING RADIO CALISTHENICS,JBL,BBDO,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e4dabe36a1804e70ba2bd636611cc092/storyboard_000008.jpg
USE OF SOCIAL & DIGITAL PLATFORMS,101 YEARS OF SHORTCAKE,FUJIYA CONFECTIONERY,QUARAS,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/61b349c9a789445a9ec17d44a666b9d0
USE OF SOCIAL & DIGITAL PLATFORMS,THE61S 61 REAL PEOPLE IN 61 SIZES,DETERMINANT,WEBER SHANDWICK,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9b091e9536fe4a37a8ee1cdcd4c15d44
USE OF SOCIAL & DIGITAL PLATFORMS,SHUT UP SEXISM,LUX - UNILEVER,WUNDERMAN THOMPSON,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d929967502a24c29a803f369679f92ba
USE OF SOCIAL & DIGITAL PLATFORMS,LETS TALK ABOUT F******,ANZ BANK,TBWA\NEW ZEALAND,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/7498c71ebc5d4b18b335ecd388d2310d
USE OF SOCIAL & DIGITAL PLATFORMS,FOLLOW THE UNIVERSE,BITIS,BITIS,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/23469ceabf2e45ccbf8a3a8e8eae729f
USE OF SOCIAL & DIGITAL PLATFORMS,ANTI-HATE KEYBOARD,ESPORTSID,INNOCEAN INDONESIA,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f36315ebb91e4e2782525faad797e092
USE OF SOCIAL & DIGITAL PLATFORMS,DO-DO-DO JUMP,SHUEISHA INC,DENTSU INC,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/b5053a57ea5947088b4c1e3aad4634d7
USE OF SOCIAL & DIGITAL PLATFORMS,(UN)GEDDES,KARICARE,CHEP NETWORK,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/da47ad6e34244e0386d9e25eadcc3266
USE OF SOCIAL & DIGITAL PLATFORMS,LIVE OUT YOUR OWN KAWAII,AMOSTYLE,AKQA,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/43358845b35345d4ab2a038f8161a194
USE OF SOCIAL & DIGITAL PLATFORMS,THE BEAUTIFUL DISORDERS,TIKTOK INDONESIA,HAKUHODO INTERNATIONAL INDONESIA,Social Behaviour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/1e169a6c7f9142a2b47a397559904635
USE OF SOCIAL & DIGITAL PLATFORMS,ADIDAS NEO GYMNASTICS X JUST DANCE,ADIDAS,TBWA\BOLT SHANGHAI,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/42884297a2a44c129cb1ed2e623c4d44
USE OF SOCIAL & DIGITAL PLATFORMS,LINKEDIN�S FIVE RINGS OF BEIJING,LINKEDIN,THE ORANGEBLOWFISH,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6fbd461016f14d49a167460be0a57da1
USE OF SOCIAL & DIGITAL PLATFORMS,DESIGNING MOXY XI�ANS BRAND EXPERIENCE,MOXY XIAN,THE ORANGEBLOWFISH,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bcc0032a03464ab2ac2dad3b84d5763a
USE OF SOCIAL & DIGITAL PLATFORMS,THE EMERJERSEY,RELIANCE GENERAL INSURANCE,ATOM NETWORK,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/6a60995b3bcd4460a2add67229f3b3d5
USE OF SOCIAL & DIGITAL PLATFORMS,ALEXA HELP DADDY!,AMAZON,FACT,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/d17595c6fa4d40cbbe37191feacb56b7
USE OF SOCIAL & DIGITAL PLATFORMS,HANDWASHING KEBABS,UNILEVER,LOWE LINTAS,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/8b98df531b3d4b75b4ff675890ccd6bc
USE OF SOCIAL & DIGITAL PLATFORMS,BABITALK - FACE THE FACT,BABITALK,INNORED,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/cecf657ae71d4c0a807d6c9465ef2c55
USE OF SOCIAL & DIGITAL PLATFORMS,KUF-E THE WORLDS FIRST KUFI ART GENERATOR,TM,VMLY&R COMMERCE MALAYSIA,Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/f009e2bdf8a44822a122056467f2ecad
