Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image
Dubai Lynx,2020,LEISURE,FORGOTTEN NAMES,ETISALAT UAE,IMPACT BBDO,Social Behaviour & Cultural Insight,Silver,https://cdn.filespin.io/api/v1/conversion/ca70f6d75b5d4c33bf16f8dbfa29ee71
Dubai Lynx,2020,LEISURE,BUY WITH YOUR TIME,AL FUTTAIM IKEA,MEMAC OGILVY,Consumer Durables,Bronze,https://cdn.filespin.io/api/v1/conversion/e89c11156aa04760a8be459128edfe7c
Dubai Lynx,2020,LEISURE,EQUALITY SPELL CHECK,LENOVO,WUNDERMAN THOMPSON,Leisure,Bronze,https://cdn.filespin.io/api/v1/conversion/7307e2d731f749af8cc0c2817c891fda
Dubai Lynx,2020,LEISURE,THE NEW NATIONAL ANTHEM EDITION,AN-NAHAR,IMPACT BBDO,New Realities & Voice-activation,Bronze,https://cdn.filespin.io/api/v1/conversion/11167ce70ebc4a41900851c2bbd828bf
Dubai Lynx,2020,LEISURE,ASTRONOMICAL SALES,MASTERCARD,FP7 McCANN,Customer Acquisition & Retention,Bronze,https://cdn.filespin.io/api/v1/conversion/6cb78dd12e884a0bad4a2cd4b0b08020
Dubai Lynx,2020,LEISURE,GIVE THE VOICE A BREAK,KITKAT,PUBLICIS MIDDLE EAST,Challenger Brand,Bronze,https://cdn.filespin.io/api/v1/conversion/14ab23b70dfa43438dcbe9d97868d643
Dubai Lynx,2020,LEISURE,LONELY VALENTINE SPECIALS,YUM RESTAURANTS INTERNATIONAL - KFC,MEMAC OGILVY,Social Behaviour & Cultural Insight,Bronze,https://cdn.filespin.io/api/v1/conversion/75b8e61468854f709e530415c60f9df1
Dubai Lynx,2020,LEISURE,GOOGLE STREET FASHION SHOW,MAJID AL FUTTAIM - CITY CENTRE,MULLENLOWE MENA,Consumer Durables,Shortlist,https://cdn.filespin.io/api/v1/conversion/173c7da5a8f84007bea0014749c8b9fa
Dubai Lynx,2020,LEISURE,ASTRONOMICAL SALES,MASTERCARD,FP7 McCANN,Retail,Shortlist,https://cdn.filespin.io/api/v1/conversion/6cb78dd12e884a0bad4a2cd4b0b08020
Dubai Lynx,2020,LEISURE,$4 A DAY,UNITED NATIONS LEBANON,BRANDEM,Travel,Shortlist,https://cdn.filespin.io/api/v1/conversion/7a684bee22fe4db5add838d383b0def2
Dubai Lynx,2020,LEISURE,THE CLASS OF NO TOMORROW,UNICEF,TRAFFIC DIGITAL,Travel,Shortlist,https://cdn.filespin.io/api/v1/conversion/f598693af6ba4456bb32e231aa5facdf
Dubai Lynx,2020,LEISURE,THE CLASS OF NO TOMORROW,UNICEF,TRAFFIC DIGITAL,Use of Mobile,Shortlist,https://cdn.filespin.io/api/v1/conversion/f598693af6ba4456bb32e231aa5facdf
Dubai Lynx,2020,LEISURE,GIVE THE VOICE A BREAK,KITKAT,PUBLICIS MIDDLE EAST,Use of Website & Microsites,Shortlist,https://cdn.filespin.io/api/v1/conversion/14ab23b70dfa43438dcbe9d97868d643
Dubai Lynx,2020,LEISURE,THE CLASS OF NO TOMORROW,UNICEF,TRAFFIC DIGITAL,Loyalty Programmes,Shortlist,https://cdn.filespin.io/api/v1/conversion/f598693af6ba4456bb32e231aa5facdf
Dubai Lynx,2020,LEISURE,DREAM NUMBER,LOTO LIBANAIS,IMPACT BBDO,End to End Customer Journey,Shortlist,https://cdn.filespin.io/api/v1/conversion/93e3c818d31f4ea382dc7c3ed2508647
Dubai Lynx,2020,LEISURE,BUY WITH YOUR TIME,AL FUTTAIM IKEA,MEMAC OGILVY,Customer Retail & In-Store Experience,Shortlist,https://cdn.filespin.io/api/v1/conversion/e89c11156aa04760a8be459128edfe7c
Dubai Lynx,2020,LEISURE,GOOGLE STREET FASHION SHOW,MAJID AL FUTTAIM - CITY CENTRE,MULLENLOWE MENA,Live Brand Experience or Activation,Shortlist,https://cdn.filespin.io/api/v1/conversion/173c7da5a8f84007bea0014749c8b9fa
Dubai Lynx,2020,LEISURE,BUY WITH YOUR TIME,AL FUTTAIM IKEA,MEMAC OGILVY,Guerilla Marketing & Stunts,Shortlist,https://cdn.filespin.io/api/v1/conversion/eae5eb12b2d34205844c092bd04e161f
Dubai Lynx,2020,LEISURE,HAPPY ALPHABET,ETISALAT,IMPACT BBDO,Local Brand,Shortlist,https://cdn.filespin.io/api/v1/conversion/a37e77dcf3c04689b0be053a900e0784
Dubai Lynx,2020,LEISURE,NO CEDAR NO LEBANON,LEBANESE BASKETBALL FEDERATION (FLB),VMLY&R,Social Behaviour & Cultural Insight,Shortlist,https://cdn.filespin.io/api/v1/conversion/70654cb38a8c49ad921af87abcb544a8
Dubai Lynx,2020,LEISURE,BLOOD UNITY,DONNER SANG COMPTER (DSC),FP7 McCANN,Social Behaviour & Cultural Insight,Shortlist,https://images.ctfassets.net/8ha5xom4da7e/3duqCqeHDt9hMAdtuQjc3V/3f6a8c56aeb415ac19cd5dd916fa6976/LTW_placeholder_1.svg
Dubai Lynx,2020,LEISURE,DESIGNING THE RULES OF LOVE,EL ABD PATISSERIE,KAIRO,Food & Drink,Submitted,https://cdn.filespin.io/api/v1/conversion/562ff27ab9a849aca6346ced8887715c
Dubai Lynx,2020,LEISURE,STRONG TEETHSTRONG AMBITIONS,DABUR HERBAL TOOTHPASTE,DABUR INTERNATIONAL,Food & Drink,Submitted,https://cdn.filespin.io/api/v1/conversion/73b7bca19fbb4a679f3a2638bb85020b
Dubai Lynx,2020,LEISURE,THE KITCHEN IS FOR EVERYONE,GENERAL MILLS,VMLY&R,Food & Drink,Submitted,https://cdn.filespin.io/api/v1/conversion/57794284bfc8473ea77845553e621b7a
Dubai Lynx,2020,LEISURE,SENSITIVITY-FREE FOOD,GLAXO SMITH-KLINE,WUNDERMAN THOMPSON,Other FMCG,Submitted,https://cdn.filespin.io/api/v1/conversion/1445a7d93047499b8fd2f228c5b6b1eb
Dubai Lynx,2020,LEISURE,NOW COACH MAKE MORE HAPPEN,SAMSUNG,CHEIL WORLDWIDE,Healthcare,Submitted,https://cdn.filespin.io/api/v1/conversion/cececce64cc14eafa8338ff0e9371545
Dubai Lynx,2020,LEISURE,LONELY VALENTINE SPECIALS,YUM RESTAURANTS INTERNATIONAL - KFC,MEMAC OGILVY,Consumer Durables,Submitted,https://cdn.filespin.io/api/v1/conversion/75b8e61468854f709e530415c60f9df1
Dubai Lynx,2020,LEISURE,THANK GOD ITS NOT MY CAR,SIXT EGYPT,SIXT EGYPT,Consumer Durables,Submitted,https://cdn.filespin.io/api/v1/conversion/39e2162fc2ca4888bdb8b46de350f71c
Dubai Lynx,2020,LEISURE,NAPKINIZED,KFC,TBWA\RAAD,Consumer Durables,Submitted,https://cdn.filespin.io/api/v1/conversion/437f449ec107456883e4ef06a0e3d0a4
Dubai Lynx,2020,LEISURE,WHO DID IT FIRST?,MCDONALD KSA,LEO BURNETT,Consumer Durables,Submitted,https://cdn.filespin.io/api/v1/conversion/4cd38093dd294bb3be942bc4b2dfb590
Dubai Lynx,2020,LEISURE,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Automotive,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,LEISURE,NATGEO MOMENTS,NATIONAL GEOGRAPHIC,HAVAS MIDDLE EAST,Automotive,Submitted,https://cdn.filespin.io/api/v1/conversion/bf3ff568b346426a918aa5fbc9780c8e
Dubai Lynx,2020,LEISURE,MOBILY PREPAID,MOBILY,MOBILY,Retail,Submitted,https://cdn.filespin.io/api/v1/storyboard/6c762ef80a3a44faa2d29cb807d288c8/storyboard_000008.jpg
Dubai Lynx,2020,LEISURE,TWITTER PLAYHOUSE,TWITTER,GEOMETRY GLOBAL,Retail,Submitted,https://cdn.filespin.io/api/v1/conversion/b7bd765f7f964319a99a3e832e07901c
Dubai Lynx,2020,LEISURE,THE CATASTROPHIC BRIEF,CAT - COMPAGNIE DASSURANCE TRANSPORT,THENEXTCLICK,Retail,Submitted,https://cdn.filespin.io/api/v1/conversion/8a68b5d1a6604181a9a41d60254537f8
Dubai Lynx,2020,LEISURE,THE WELL OF HOPE,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,GOVERNMENT OF UAE MEDIA OFFICE,Travel,Submitted,https://cdn.filespin.io/api/v1/conversion/753a7b7385b04c698ac8fb441086c6cc
Dubai Lynx,2020,LEISURE,THIQAH- E-COMMERCE NEW LAWS,THIQAH ECOMMERCE - MINISTRY OF COMMERCE AND INVESTMENT,FULLSTOP CREATIVES,Travel,Submitted,https://cdn.filespin.io/api/v1/conversion/ffe5f1eedeb04188af3e5817d6a9e690
Dubai Lynx,2020,LEISURE,RIYADH SEASON - SUPERCLASICO HYPE,RIYADH SEASON,FULLSTOP CREATIVES,Travel,Submitted,https://cdn.filespin.io/api/v1/conversion/641a185022114db08fd7fc3739a559e0
Dubai Lynx,2020,LEISURE,BLOOD UNITY,DONNER SANG COMPTER (DSC),FP7 McCANN,Travel,Submitted,https://images.ctfassets.net/8ha5xom4da7e/3duqCqeHDt9hMAdtuQjc3V/3f6a8c56aeb415ac19cd5dd916fa6976/LTW_placeholder_1.svg
Dubai Lynx,2020,LEISURE,AL THURAYA AWARD,MERCEDES BENZ,JUFFALI AUTOMOTIVE CO,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/1c8be1b2d9bf4864a7127fb9266ac6ac
Dubai Lynx,2020,LEISURE,WASALTI | REFLECTING HER REAL IMAGE,RIYAD BANK,GREY RIYADH,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/d8ba8ceb2b3c43cb8bda59d2b25a7c9e
Dubai Lynx,2020,LEISURE,THE GREATEST GIFT,BLEEMS,MASSIVE CONTENT,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/be846ccddfe146c9addb75b6b445a030
Dubai Lynx,2020,LEISURE,AQUARIUM OF TRUTH,SPLASH FASHIONS,THE CLASSIC PARTNERSHIP,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/aaf43e4f23904cc791d6e91ea7acaa44
Dubai Lynx,2020,LEISURE,NESTLE NUTRITION CART,UNITED FOR HEALTHIER KIDS,GEOMETRY GLOBAL,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/042438b0006447b4b02f8ce24bfc4d48
Dubai Lynx,2020,LEISURE,CASTROL WELLNESS PROGRAM,CASTROL,GEOMETRY GLOBAL,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/6a4e474033534c95a2a001502b1a90bd
Dubai Lynx,2020,LEISURE,EYES ON THE ROAD,BRIDGESTONE,SERVICEPLAN,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/7feef544e3674818b38f60592d47d178
Dubai Lynx,2020,LEISURE,ETIHAD RAMADAN FRIDGES,ETIHAD AIRWAYS,ETIHAD AIRWAYS,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/a0f631817874443eb8ccdddb23587911
Dubai Lynx,2020,LEISURE,WE HEAR YOU,MTV CHANNEL,RIZK GROUP,Leisure,Submitted,https://cdn.filespin.io/api/v1/conversion/37ce15d98ac745808a4b942aa137871f
Dubai Lynx,2020,LEISURE,WASALTI | REFLECTING HER REAL IMAGE,RIYAD BANK,GREY RIYADH,Social Engagement & Integration for Live Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/d8ba8ceb2b3c43cb8bda59d2b25a7c9e
Dubai Lynx,2020,LEISURE,DESIGNING THE RULES OF LOVE,EL ABD PATISSERIE,KAIRO,Social Engagement & Integration for Live Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/562ff27ab9a849aca6346ced8887715c
Dubai Lynx,2020,LEISURE,NAPKINIZED,KFC,TBWA\RAAD,Social Engagement & Integration for Live Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/437f449ec107456883e4ef06a0e3d0a4
Dubai Lynx,2020,LEISURE,IFTAR OF TOGETHERNESS,GENERAL MILLS,VMLY&R,Social Engagement & Integration for Live Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/f74a04640a74486ea95b026fa0362dfb
Dubai Lynx,2020,LEISURE,IKEA 2,AL FUTTAIM IKEA,MEMAC OGILVY,Use of Mobile,Submitted,https://cdn.filespin.io/api/v1/conversion/e76275415e8945fea9bf0ddf20a6e106
Dubai Lynx,2020,LEISURE,RIYADH SEASON - SUPERCLASICO HYPE,RIYADH SEASON,FULLSTOP CREATIVES,Use of Mobile,Submitted,https://cdn.filespin.io/api/v1/conversion/641a185022114db08fd7fc3739a559e0
Dubai Lynx,2020,LEISURE,NESTLE NUTRITION CART,UNITED FOR HEALTHIER KIDS,GEOMETRY GLOBAL,Use of Mobile,Submitted,https://cdn.filespin.io/api/v1/conversion/042438b0006447b4b02f8ce24bfc4d48
Dubai Lynx,2020,LEISURE,CAN A CHICKEN GIVE YOU THE TINGLES?,BURGER KING,WUNDERMAN THOMPSON,Use of Website & Microsites,Submitted,https://cdn.filespin.io/api/v1/storyboard/2c7e6f0e5b814c6b86b22f21726a6060/storyboard_000008.jpg
Dubai Lynx,2020,LEISURE,NO CEDAR NO LEBANON,LEBANESE BASKETBALL FEDERATION (FLB),VMLY&R,Use of Website & Microsites,Submitted,https://cdn.filespin.io/api/v1/conversion/2b12ca6aa2cd4ea19d3f678874c8d4d8
Dubai Lynx,2020,LEISURE,INDEPENDENCE DAY,LEBANESE ARMY,TBWA\RAAD,New Realities & Voice-activation,Submitted,https://cdn.filespin.io/api/v1/conversion/d80a638cba2645689864981217f3450e
Dubai Lynx,2020,LEISURE,$4 A DAY,UNITED NATIONS LEBANON,BRANDEM,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/7a684bee22fe4db5add838d383b0def2
Dubai Lynx,2020,LEISURE,WASALTI | REFLECTING HER REAL IMAGE,RIYAD BANK,GREY RIYADH,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/d8ba8ceb2b3c43cb8bda59d2b25a7c9e
Dubai Lynx,2020,LEISURE,IKEA FESTIVAL SALE,AL FUTTAIM IKEA,MEMAC OGILVY,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/7b2329df4fc04799b8ecb2237351a477
Dubai Lynx,2020,LEISURE,RIYADH SEASON - SUPERCLASICO HYPE,RIYADH SEASON,FULLSTOP CREATIVES,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/641a185022114db08fd7fc3739a559e0
Dubai Lynx,2020,LEISURE,CASTROL WELLNESS PROGRAM,CASTROL,GEOMETRY GLOBAL,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/6a4e474033534c95a2a001502b1a90bd
Dubai Lynx,2020,LEISURE,WE HEAR YOU,MTV CHANNEL,RIZK GROUP,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/85cb037c95474fd48c89998d2ca88977
Dubai Lynx,2020,LEISURE,EK2019,EMIRATES,LEO BURNETT DUBAI,Customer Retail & In-store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/31fd67961095458a97e52a1e9a0229d4
Dubai Lynx,2020,LEISURE,BLOOD UNITY,DONNER SANG COMPTER (DSC),FP7 McCANN,Customer Retail & In-store Experience,Submitted,https://images.ctfassets.net/8ha5xom4da7e/7sDFJEwnUZaGwijBHq2OXr/aa1a7fa09f91cf7a197ee7d0c16cac41/LTW_placeholder_3.svg
Dubai Lynx,2020,LEISURE,TRESEMME GFF,UNILEVER,UNILEVER EGYPT,Retail Promotions & Competitions,Submitted,https://cdn.filespin.io/api/v1/conversion/47329ce1e71e4b238f1cd6b9a927dd4c
Dubai Lynx,2020,LEISURE,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Retail Promotions & Competitions,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,LEISURE,TWITTER PLAYHOUSE,TWITTER,GEOMETRY GLOBAL,Retail Promotions & Competitions,Submitted,https://cdn.filespin.io/api/v1/conversion/b7bd765f7f964319a99a3e832e07901c
Dubai Lynx,2020,LEISURE,THE WELL OF HOPE,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,GOVERNMENT OF UAE MEDIA OFFICE,Loyalty Programmes,Submitted,https://cdn.filespin.io/api/v1/conversion/753a7b7385b04c698ac8fb441086c6cc
Dubai Lynx,2020,LEISURE,YOUTUBE WAREHOUSE CAIRO,GOOGLE FZ LLC,PEW DESIGN BUREAU,Loyalty Programmes,Submitted,https://cdn.filespin.io/api/v1/conversion/9f062a623dca4adabd4875c8d29c45c9
Dubai Lynx,2020,LEISURE,AQUARIUM OF TRUTH,SPLASH FASHIONS,THE CLASSIC PARTNERSHIP,Loyalty Programmes,Submitted,https://cdn.filespin.io/api/v1/conversion/aaf43e4f23904cc791d6e91ea7acaa44
Dubai Lynx,2020,LEISURE,IKEA 2,AL FUTTAIM IKEA,MEMAC OGILVY,Loyalty Programmes,Submitted,https://cdn.filespin.io/api/v1/conversion/e76275415e8945fea9bf0ddf20a6e106
Dubai Lynx,2020,LEISURE,TRESEMME GFF,UNILEVER,UNILEVER EGYPT,End to End Customer Journey,Submitted,https://cdn.filespin.io/api/v1/conversion/47329ce1e71e4b238f1cd6b9a927dd4c
Dubai Lynx,2020,LEISURE,WE GAVE AWAY AN ISLAND!,LIV BANK,NETIZENCY,End to End Customer Journey,Submitted,https://cdn.filespin.io/api/v1/conversion/dd2f1b53591f4f32a21848f0828f0ea1
Dubai Lynx,2020,LEISURE,NATGEO MOMENTS,NATIONAL GEOGRAPHIC,HAVAS MIDDLE EAST,End to End Customer Journey,Submitted,https://cdn.filespin.io/api/v1/conversion/9cf52b024dc0413dbe0e7d47d9f7fb3b
Dubai Lynx,2020,LEISURE,STRONG TEETHSTRONG AMBITIONS,DABUR HERBAL TOOTHPASTE,DABUR INTERNATIONAL,Customer Retail & In-Store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/73b7bca19fbb4a679f3a2638bb85020b
Dubai Lynx,2020,LEISURE,NESTLE NUTRITION CART,UNITED FOR HEALTHIER KIDS,GEOMETRY GLOBAL,Customer Retail & In-Store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/042438b0006447b4b02f8ce24bfc4d48
Dubai Lynx,2020,LEISURE,NAPKINIZED,KFC,TBWA\RAAD,Customer Retail & In-Store Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/437f449ec107456883e4ef06a0e3d0a4
Dubai Lynx,2020,LEISURE,STRONG TEETHSTRONG AMBITIONS,DABUR HERBAL TOOTHPASTE,DABUR INTERNATIONAL,360 Integrated Brand Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/73b7bca19fbb4a679f3a2638bb85020b
Dubai Lynx,2020,LEISURE,THE RECHARGE TOURNAMENT,VODAFONE,WUNDERMAN THOMPSON,360 Integrated Brand Experience,Submitted,https://cdn.filespin.io/api/v1/conversion/2e8261ea5c7c481ebae4db62a940cec1
Dubai Lynx,2020,LEISURE,MOBILY- PREPAID- ON YOUR MOOD,MOBILY,MOBILY,Customer Acquisition & Retention,Submitted,https://cdn.filespin.io/api/v1/storyboard/6c762ef80a3a44faa2d29cb807d288c8/storyboard_000008.jpg
Dubai Lynx,2020,LEISURE,CASTROL WELLNESS PROGRAM,CASTROL,GEOMETRY GLOBAL,Customer Acquisition & Retention,Submitted,https://cdn.filespin.io/api/v1/conversion/6a4e474033534c95a2a001502b1a90bd
Dubai Lynx,2020,LEISURE,WE GAVE AWAY AN ISLAND!,LIV BANK,NETIZENCY,Customer Acquisition & Retention,Submitted,https://cdn.filespin.io/api/v1/conversion/dd2f1b53591f4f32a21848f0828f0ea1
Dubai Lynx,2020,LEISURE,INFINITI QX80 MIXED RELITY EXPERIENCE,INFINITI ME,MCH GLOBAL,Live Brand Experience or Activation,Submitted,https://cdn.filespin.io/api/v1/conversion/d9c09e363d96447da5464353d4940dcc
Dubai Lynx,2020,LEISURE,SAUDI NATIONAL DAY MOSAIC,DALLAH ALBARAKA,LENZO,Live Brand Experience or Activation,Submitted,https://cdn.filespin.io/api/v1/conversion/582781fbb8b044c380de75eb335f929b
Dubai Lynx,2020,LEISURE,RIYADH SEASON - INCLUSIVE ENTERTAINMENT,RIYADH SEASON,FULLSTOP CREATIVES,Guerilla Marketing & Stunts,Submitted,https://cdn.filespin.io/api/v1/conversion/4ed67103a9c140eba9aa908c8a938ed3
Dubai Lynx,2020,LEISURE,THE UNCOVERED,TUNISIE TELECOM,WUNDERMAN THOMPSON,Guerilla Marketing & Stunts,Submitted,https://cdn.filespin.io/api/v1/conversion/2bbac6d7e77f4e3ebfecb4d89a09b7f9
Dubai Lynx,2020,LEISURE,STAR HUNT,MCDONALDS SAUDI ARABIC,LEO BURNETT,Guerilla Marketing & Stunts,Submitted,https://cdn.filespin.io/api/v1/conversion/9f5047f5eeeb4ace8f24672616cbb9b9
Dubai Lynx,2020,LEISURE,SNAPLICATION,MCDONALDS,ETHOS KMS,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/9077fa91aaff45eea6a3f7be4349f591
Dubai Lynx,2020,LEISURE,SAUDI NATIONAL DAY MOSAIC,DALLAH ALBARAKA,LENZO,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/582781fbb8b044c380de75eb335f929b
Dubai Lynx,2020,LEISURE,LONELY VALENTINE SPECIALS,YUM RESTAURANTS INTERNATIONAL - KFC,MEMAC OGILVY,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/75b8e61468854f709e530415c60f9df1
Dubai Lynx,2020,LEISURE,MOBILY- PREPAID- ON YOUR MOOD,MOBILY,MOBILY,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/storyboard/6c762ef80a3a44faa2d29cb807d288c8/storyboard_000008.jpg
Dubai Lynx,2020,LEISURE,OLIVIA GETS HIRED,LIV BANK,NETIZENCY,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/5badea1522364b648fccaea2f4eb21f4
Dubai Lynx,2020,LEISURE,NATGEO MOMENTS,NATIONAL GEOGRAPHIC,HAVAS MIDDLE EAST,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/f2d12e810b5e414694b6ebf020f60464
Dubai Lynx,2020,LEISURE,WHO DID IT FIRST?,MCDONALD KSA,LEO BURNETT,Brand-owned Experiences,Submitted,https://cdn.filespin.io/api/v1/conversion/4cd38093dd294bb3be942bc4b2dfb590
Dubai Lynx,2020,LEISURE,THE WELL OF HOPE,THE MOHAMMED BIN RASHID AL MAKTOUM GLOBAL INITIATIVES,GOVERNMENT OF UAE MEDIA OFFICE,Sponsorship & Brand Partnership,Submitted,https://cdn.filespin.io/api/v1/conversion/753a7b7385b04c698ac8fb441086c6cc
Dubai Lynx,2020,LEISURE,INFINITI QX80 MIXED RELITY EXPERIENCE,INFINITI ME,MCH GLOBAL,Launch & Re-launch,Submitted,https://cdn.filespin.io/api/v1/conversion/a9f0ffbd2003448abd1314a0a3e5e665
Dubai Lynx,2020,LEISURE,GLC AND GLE LAUNCH EVENT,MERCEDES BENZ,JUFFALI AUTOMOTIVE CO,Local Brand,Submitted,https://cdn.filespin.io/api/v1/conversion/8b92d87fdb7a42ae8e70aa9e80124c35
Dubai Lynx,2020,LEISURE,GOT2B - HENKEL,GOT2B,SPACE ODDITY EVENT MANAGEMENT,Local Brand,Submitted,https://cdn.filespin.io/api/v1/conversion/0659c8d47c78428d9008d2ab9bd6a2a6
Dubai Lynx,2020,LEISURE,DAYDREAMING,ALEX BANK,WUNDERMAN THOMPSON,Challenger Brand,Submitted,https://cdn.filespin.io/api/v1/conversion/40f603102e414d10a7cb206d1293a75c
Dubai Lynx,2020,LEISURE,SPECIAL OLYMPICS WORLD GAMES BRAND CONTENT CAMPAIGN,AL MASAOOD GROUP LLC,AL MASAOOD LLC,Challenger Brand,Submitted,https://cdn.filespin.io/api/v1/conversion/4d0a799302c744109effeaab1a104363
Dubai Lynx,2020,LEISURE,GOT2B - HENKEL,GOT2B,SPACE ODDITY EVENT MANAGEMENT,Integrated Campaign led by Brand Experience & Activation,Submitted,https://cdn.filespin.io/api/v1/conversion/d254ddaeb0d84bedb6285f74b2d9c0b1
Dubai Lynx,2020,LEISURE,ASTRONOMICAL SALES,MASTERCARD,FP7 McCANN,Integrated Campaign led by Brand Experience & Activation,Submitted,https://cdn.filespin.io/api/v1/conversion/6cb78dd12e884a0bad4a2cd4b0b08020
Dubai Lynx,2020,LEISURE,THE BEAUTY OF GREED,EDITA - BAKEROLZ & STIX,ICON CREATIONS,Local Brand,Submitted,https://cdn.filespin.io/api/v1/conversion/fbba789597824aa5a99079e53302e902
Dubai Lynx,2020,LEISURE,THE GREATEST GIFT,BLEEMS,MASSIVE CONTENT,Single Market Campaign,Submitted,https://cdn.filespin.io/api/v1/conversion/be846ccddfe146c9addb75b6b445a030
Dubai Lynx,2020,LEISURE,KICKS & KARAK (CONVERSE X PROJECT CHAIWALA COLLAB),CONVERSE UAE,GULF MARKETING GROUP,Single Market Campaign,Submitted,https://cdn.filespin.io/api/v1/conversion/dcfd1f6a3cd64c8a9321621ca06dfb12
Dubai Lynx,2020,LEISURE,DESIGNING THE RULES OF LOVE,EL ABD PATISSERIE,KAIRO,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/562ff27ab9a849aca6346ced8887715c
Dubai Lynx,2020,LEISURE,THE BEAUTY OF GREED,EDITA - BAKEROLZ & STIX,ICON CREATIONS,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/d528e8a869384f11963da1ed139663bf
Dubai Lynx,2020,LEISURE,THE GREATEST GIFT,BLEEMS,MASSIVE CONTENT,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/be846ccddfe146c9addb75b6b445a030
Dubai Lynx,2020,LEISURE,WE THE UNBURNT,EXOTICA,LEO BURNETT BEIRUT,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/13d27e7aca1d4edcb901aca7449efaf8
Dubai Lynx,2020,LEISURE,EQUALITY SPELL CHECK,LENOVO,WUNDERMAN THOMPSON,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/2cda656e65a84c93be703489c3420da8
Dubai Lynx,2020,LEISURE,SENSITIVITY-FREE FOOD,GLAXO SMITH-KLINE,WUNDERMAN THOMPSON,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/e875ab5688ad4239a99fa83c28991b32
Dubai Lynx,2020,LEISURE,THANK GOD ITS NOT MY CAR,SIXT EGYPT,SIXT EGYPT,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/39e2162fc2ca4888bdb8b46de350f71c
Dubai Lynx,2020,LEISURE,BLAME WHO TAUGHT YOU,BRITISH COUNCIL,DDB EGYPT,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/f6110929db3141b2b1778c1f547afb46
Dubai Lynx,2020,LEISURE,THE UNCOVERED,TUNISIE TELECOM,WUNDERMAN THOMPSON,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/2bbac6d7e77f4e3ebfecb4d89a09b7f9
Dubai Lynx,2020,LEISURE,EK2019,EMIRATES,LEO BURNETT DUBAI,Social Behaviour & Cultural Insight,Submitted,https://cdn.filespin.io/api/v1/conversion/e0c960f81d344729a6df16c163c49685
