Track,Title,Brand,Agency,Category,Award Level,Board image
SCREENS & EVENTS,PLEASURE MAKES US HUMAN,LAVAZZA,LAVAZZA,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f2ec6bb694a24a13b65c437c1a8f89f9/storyboard_000008.jpg
SCREENS & EVENTS,EV LIONS,PEUGEOT,ACCENTURE SONG,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9add58d1f54e45d689346dd796dc60a3/storyboard_000008.jpg
SCREENS & EVENTS,THE AUTOGRAPH,PERSIL,LOLA MULLENLOWE,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0d89d4cf531349a69ae36c995628f4c7/storyboard_000008.jpg
SCREENS & EVENTS,MARVEL YOUR ROUTINE,MARVIS,LEPUB,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/16b9ea7cca1c48de96c907dc2619acb4/storyboard_000008.jpg
SCREENS & EVENTS,WHAT DO I WEAR? HERO,ZALANDO,WIEDEN+KENNEDY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7501020c6e7d4baaac694b488358fba4/storyboard_000008.jpg
SCREENS & EVENTS,WIND,ZALANDO,WIEDEN+KENNEDY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/322fb7baa3a14761bf9bc798bd4b95b2/storyboard_000004.jpg
SCREENS & EVENTS,RESPECT,ZALANDO,WIEDEN+KENNEDY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3f1a9c5fdc9243e2baa13750a7477601/storyboard_000004.jpg
SCREENS & EVENTS,FAMILY,ZALANDO,WIEDEN+KENNEDY,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4df025c6ceeb45eda4cf5899d6915426/storyboard_000004.jpg
SCREENS & EVENTS,OH NO,GERMAN RAIL,OGILVY GERMANY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b2845014dec742178ec36ca7b98729ec/storyboard_000008.jpg
SCREENS & EVENTS,S O S,GERMAN RAIL,OGILVY GERMANY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9a06770f68344e1c99f1224716c585f9/storyboard_000008.jpg
SCREENS & EVENTS,THE BIG MAC CONSPIRACY,MCDONALD S,NORD DDB,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9d138fb56dac45e3b47df768e0498de2/storyboard_000008.jpg
SCREENS & EVENTS,LONG LIVE THE KING,BURGER KING,VML SPAIN,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bcc47626fad94b5ea478bafb8f13b855/storyboard_000008.jpg
SCREENS & EVENTS,OCCUPIED,COPENHAGEN METRO,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bc6e8ec9d21441cc8745eb726a89f0a0/storyboard_000008.jpg
SCREENS & EVENTS,WELCOME TO DSB,DSB,ACCENTURE SONG,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bcc094fc75ed40f6ad16718a51b0ed5e/storyboard_000008.jpg
SCREENS & EVENTS,LEAVE THE CULT JOIN THE CLUB,VIRGIN,WE ARE PI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/be17d36d66454d7eb17bf6e25ba8355e/storyboard_000008.jpg
SCREENS & EVENTS,VISIT SWEDEN NOT SWITZERLAND,VISIT SWEDEN,FORSMAN & BODENFORS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0ddfb8cafa02408b829e2cf282a106a6/storyboard_000008.jpg
SCREENS & EVENTS,X-MAS HANGOVER,BURGER KING,GRABARZ & PARTNER,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cd9f4c644564480b8f785175a00bed49/storyboard_000008.jpg
SCREENS & EVENTS,SUPER,CANAL+,BETC,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4a56aa624fa8491aafb6d6d3d7165a58/storyboard_000008.jpg
SCREENS & EVENTS,O2 THE WAVE,O2 DEUTSCHLAND,SERVICEPLAN,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1d86adcea0b94fe1a0d90e63f1b3a0d1/storyboard_000008.jpg
SCREENS & EVENTS,SUMMER HITS SYMPTOMPS,SPOTIFY,DENTSU CREATIVE,Media-Entertainment,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/76017c3351054cb0b984c7223b148918/storyboard_000008.jpg
SCREENS & EVENTS,PROPOSTA VINI - SPACE,PROPOSTA VINI,MATTEO SCOTTON,Consumer Services-Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/50643634f8b6401697cd54d0bea6f46e/storyboard_000008.jpg
SCREENS & EVENTS,A LIFE MOVING FORWARD,SHELL,VML,Consumer Services-Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/68fab01beb834901be717f9122387502/storyboard_000008.jpg
SCREENS & EVENTS,MOLDING MADNESS,BRING,POL,Consumer Services-Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/33607f85329e40dc875331d8879a02f6/storyboard_000008.jpg
SCREENS & EVENTS,AN INCONVENIENT QUESTION,EQUAL PAY DAY,MORTIERBRIGADE,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f08088a8feff477fa92409b451b58102/storyboard_000008.jpg
SCREENS & EVENTS,PARTY CRASHERS,THE DANISH CANCER SOCIETY TRYGFONDEN,ROBERT-BOISEN & LIKE-MINDED,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9fd607005b7742b6b0af3840884c93a6/storyboard_000008.jpg
SCREENS & EVENTS,40 YEARS,AIDES,STRIKE,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d2aeb8a4673e4a3a80b64f30dedd25ba/storyboard_000008.jpg
SCREENS & EVENTS,I M HIRING,SALVATION ARMY,VML,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cf8a8e9fb5a442fc93ecb5ea504f9268/storyboard_000008.jpg
SCREENS & EVENTS,BEYOND CEILINGS,WOMEN IN TECH GLOBAL,WAY TV,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/822be133cafc4f0e8e881eef743605ce/storyboard_000008.jpg
SCREENS & EVENTS,497 LIVES,DANISH ROAD SAFETY COUNCIL,NEW LAND,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/76b2f156ab1546eaa4ec58cbb7eaf8e8/storyboard_000008.jpg
SCREENS & EVENTS,PASS IT ON,EUROPEAN PARLIAMENT,&Co - NoA,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/530aed4b8ab34715a6018927d183f627/storyboard_000008.jpg
SCREENS & EVENTS,THE REVIVED,BRAND UKRAINE,BBDO GERMANY,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/8b0ec36f8e4f4eefb3ea6b9218974e02/storyboard_000008.jpg
SCREENS & EVENTS,ESCAPE THE LOOP,INTERNATIONAL OCD FOUNDATION,HOLY RAVIOLI,Not-for-profit - Charity - Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a2649d4ec60a4c4eb946604a0106723a/storyboard_000008.jpg
SCREENS & EVENTS,PASS IT ON,EUROPEAN PARLIAMENT,&Co - NoA,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/530aed4b8ab34715a6018927d183f627/storyboard_000008.jpg
SCREENS & EVENTS,THE CLIMATE GAMES,WORLD WILDLIFE FUND WWF,TRY,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/42a2f056d4c247c889b1e0bbcc4cc06d/storyboard_000008.jpg
SCREENS & EVENTS,MORE REASONS TO ESCAPE,GERMAN RAIL,OGILVY GERMANY,Microfilm,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/eaeefdcab05b44ca862f2122d1c74ed7/storyboard_000008.jpg
SCREENS & EVENTS,I CREATIVI DI UNIEURO - LA SERIE,UNIEURO,BCUBE,Online & Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9ab1ad0fcb604f5bb4dd0b469a1e04b9/storyboard_000008.jpg
SCREENS & EVENTS,UNBELIEVABLY CLOSE,AUSTRIA TOURISM,SERVICEPLAN,Online & Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/9e2e9b15385247618b411c7071afffbb
SCREENS & EVENTS,MAPFRE LIVE,MAPFRE,McCANN SPAIN,Online & Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f6fe00c14b3147ea9131ad0cee4b64a1/storyboard_000008.jpg
SCREENS & EVENTS,PARTY CRASHERS,THE DANISH CANCER SOCIETY TRYGFONDEN,ROBERT-BOISEN & LIKE-MINDED,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9fd607005b7742b6b0af3840884c93a6/storyboard_000008.jpg
SCREENS & EVENTS,TAXI,FESTIVAL BANG,COMING SOON,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28049daa128d41b29abf9dffa4d435db/storyboard_000008.jpg
SCREENS & EVENTS,MORTGAGE PEOPLE,EBS,EBS,Local Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28b6448c4e86404c9ed925d8b756e2f7/storyboard_000008.jpg
SCREENS & EVENTS,HYUNDAI GETS ITS DRIVERS LICENSE,HYUNDAI,JUNG VON MATT AG,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d1875ff7525d428f988af5efb75e861a/storyboard_000008.jpg
SCREENS & EVENTS,MORTGAGE PEOPLE,EBS,EBS,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28b6448c4e86404c9ed925d8b756e2f7/storyboard_000008.jpg
SCREENS & EVENTS,RENAULT - TIME-FIGHTERS,RENAULT,PUBLICIS CONSEIL,Challenger Brand,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c6679a6a871347b79c0870d88cb216e8/storyboard_000008.jpg
SCREENS & EVENTS,497 LIVES,DANISH ROAD SAFETY COUNCIL,NEW LAND,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/76b2f156ab1546eaa4ec58cbb7eaf8e8/storyboard_000008.jpg
SCREENS & EVENTS,WHAT IF YOU CAN?,NIKE,WIEDEN+KENNEDY,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2cba7731fe244beb9de8f692e406124c/storyboard_000008.jpg
SCREENS & EVENTS,MORE LIGHT,DEUTSCHE TELEKOM,SAATCHI & SAATCHI,Single-market Campaign,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/41129ef982d74164b35271f7b3d654ef/storyboard_000008.jpg
SCREENS & EVENTS,AN INCONVENIENT QUESTION,EQUAL PAY DAY,MORTIERBRIGADE,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f08088a8feff477fa92409b451b58102/storyboard_000008.jpg
SCREENS & EVENTS,CATCHING YOUNG TALENTS,FIEN CONSTRUCTION COMPANY,OGILVY,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/77023722076b4bcba479de332c3bc5c8/storyboard_000008.jpg
SCREENS & EVENTS,MISSED CALLS,TELENOR,NORD DDB,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/78d19b0114694dfdb909c0abaa5bfecc/storyboard_000008.jpg
SCREENS & EVENTS,PARTY CRASHERS,THE DANISH CANCER SOCIETY TRYGFONDEN,ROBERT-BOISEN & LIKE-MINDED,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9fd607005b7742b6b0af3840884c93a6/storyboard_000008.jpg
SCREENS & EVENTS,SNOW RESCUE,NISSAN,TBWA\G1,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b02c1117432e42aba3663184bafdc404/storyboard_000008.jpg
SCREENS & EVENTS,GREAT FOOD - GREAT VALUE,COOP,SOK MEDIA,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/17f5c55d912c4fab8c8e4dda80877643/storyboard_000008.jpg
SCREENS & EVENTS,STOPREPEATINGSTORIES,ZENTRALRAT DER JUDEN IN DEUTSCHLAND KDOR,SERVICEPLAN,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/176cdeec84044063a1163f080ed5767e/storyboard_000008.jpg
SCREENS & EVENTS,BACK TO TAPE 3,PORSCHE,FAKTOR 3,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/e46460d95f2a43e389938cab229c980f
SCREENS & EVENTS,PASS IT ON,EUROPEAN PARLIAMENT,&Co - NoA,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/530aed4b8ab34715a6018927d183f627/storyboard_000008.jpg
SCREENS & EVENTS,FRATERNITE,LICRA,MARCEL,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/67dd704f010443a8986f4c876d14dd32/storyboard_000008.jpg
SCREENS & EVENTS,THE UNUSUAL SUSPECTS,CHILD X,NORD DDB,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/dd7365e986574fccb159d75c4a10aa62/storyboard_000008.jpg
SCREENS & EVENTS,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
SCREENS & EVENTS,SPEAKING OF,CALL ME,BRANDHOUSE,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5c51c5f6083e4e02b873fa1a43fe7ee8/storyboard_000008.jpg
SCREENS & EVENTS,WHAT IF YOU CAN?,NIKE,WIEDEN+KENNEDY,Social Behaviour & Cultural Insight,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2cba7731fe244beb9de8f692e406124c/storyboard_000008.jpg
SCREENS & EVENTS,ALDI SUD - MOTHER�S DAY,ALDI,TEMPOMEDIA,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ea77f1d00005473ab5af631abaff60a2/storyboard_000008.jpg
SCREENS & EVENTS,AN INCONVENIENT QUESTION,EQUAL PAY DAY,MORTIERBRIGADE,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f08088a8feff477fa92409b451b58102/storyboard_000008.jpg
SCREENS & EVENTS,CATCHING YOUNG TALENTS,FIEN CONSTRUCTION COMPANY,OGILVY,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/77023722076b4bcba479de332c3bc5c8/storyboard_000008.jpg
SCREENS & EVENTS,MERCI FIVERR,FIVERR,FIVERR HQ,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/927ca810fd7245d5b46bf5d2a85eab96/storyboard_000008.jpg
SCREENS & EVENTS,MORE REASONS TO ESCAPE,GERMAN RAIL,OGILVY GERMANY,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2098db8920e045ec8bf1c48cceb3140b/storyboard_000008.jpg
SCREENS & EVENTS,PARTY CRASHERS,THE DANISH CANCER SOCIETY TRYGFONDEN,ROBERT-BOISEN & LIKE-MINDED,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9fd607005b7742b6b0af3840884c93a6/storyboard_000008.jpg
SCREENS & EVENTS,THE BIG MAC CONSPIRACY,MCDONALD S,NORD DDB,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/094dd33be4744d35bfaaa12f83a6df58
SCREENS & EVENTS,BATTERY THAT LASTS LONGER THAN YOURS,SENNHEISER,OGILVY AMSTERDAM,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/360756d3dee8427ba02e92117d12bfc6/storyboard_000008.jpg
SCREENS & EVENTS,GOT A MINUTE?,POWEROFFICE,MORGENSTERN,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4cbf593420614ebd87f74514c4bfa873/storyboard_000008.jpg
SCREENS & EVENTS,ITALIAN CUISINE,COOP,SOK MEDIA,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/17f5c55d912c4fab8c8e4dda80877643/storyboard_000008.jpg
SCREENS & EVENTS,YOUR VOICE YOUR VOTE,AN COIMISIUN TOGHCHAIN-THE ELECTORAL COMMISSION,AN COIMISIUN TOGHCHAIN - THE ELECTORAL COMMISSION,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/fd92a40b41c04303a922154c40498cdf/storyboard_000008.jpg
SCREENS & EVENTS,MORTGAGE PEOPLE,EBS,EBS,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/28b6448c4e86404c9ed925d8b756e2f7/storyboard_000008.jpg
SCREENS & EVENTS,MOLDING MADNESS,BRING,POL,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/33607f85329e40dc875331d8879a02f6/storyboard_000008.jpg
SCREENS & EVENTS,X-MAS HANGOVER,BURGER KING,GRABARZ & PARTNER,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cd9f4c644564480b8f785175a00bed49/storyboard_000008.jpg
SCREENS & EVENTS,A BRITISH ORIGINAL PERIOD DRAMA,BRITISH AIRWAYS,UNCOMMON CREATIVE STUDIO,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/87410639d45b48148dca5c4b46dfd790/storyboard_000008.jpg
SCREENS & EVENTS,LAVAZZA_SINNER,LAVAZZA,VML,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/decbfb66c1cc404a995d41e5b088052b/storyboard_000008.jpg
SCREENS & EVENTS,SMASH!,OLW,ORKLA CONFECTIONERY & SNACKS SVERIGE,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/21970d3d07fb4595acc102d5de5604dd/storyboard_000008.jpg
SCREENS & EVENTS,WELCOME TO DSB,DSB,ACCENTURE SONG,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/bcc094fc75ed40f6ad16718a51b0ed5e/storyboard_000008.jpg
SCREENS & EVENTS,SWEET DEALS,KRONAN,KRONAN,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4362ed6870cb41ac9c19d25cd651994c/storyboard_000008.jpg
SCREENS & EVENTS,DUEL,LA VIE,BUZZMAN,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/112a750cdfdc4277a455d9cc4f0a434a/storyboard_000008.jpg
SCREENS & EVENTS,DON T LET MONDAY RUIN THE MOMENT,FINNNO,MORGENSTERN,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/77bc98e0f1774ea8bed35c1540234f6c/storyboard_000008.jpg
SCREENS & EVENTS,ONLY WHEN IT RAINS,ICE,MORGENSTERN,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4851143dac14451190a25decd2fe6b7b/storyboard_000008.jpg
SCREENS & EVENTS,FELIZ ST PATRICK S DAY,KAHLUA,WIEDEN+KENNEDY,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/60fd674f12cc400d846558ef711618cc/storyboard_000008.jpg
SCREENS & EVENTS,RENAULT - PUSH IT TO THE LIMIT,RENAULT,PUBLICIS CONSEIL,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a1d03b9d8ce84112aafa07c8b9243f7e/storyboard_000008.jpg
SCREENS & EVENTS,IKEA ENERGY THIEVES,IKEA,AKESTAM HOLST,Use of Humour,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/72e9c6760de541499d19198b10522567/storyboard_000008.jpg
SCREENS & EVENTS,AN INCONVENIENT QUESTION,EQUAL PAY DAY,MORTIERBRIGADE,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f08088a8feff477fa92409b451b58102/storyboard_000008.jpg
SCREENS & EVENTS,SOUL GYM,BABIES UGANDA,ACCENTURE SONG,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ab8b6db970f1437394921e8a625b0ba1/storyboard_000008.jpg
SCREENS & EVENTS,THE UNUSUAL SUSPECTS,CHILD X,NORD DDB,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3440c946f57e4aff92d5e61124476923/storyboard_000008.jpg
SCREENS & EVENTS,ESCAPE THE LOOP,INTERNATIONAL OCD FOUNDATION,HOLY RAVIOLI,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a2649d4ec60a4c4eb946604a0106723a/storyboard_000008.jpg
SCREENS & EVENTS,CHESS - COUPLE,SITGES - INTERNATIONAL FANTASTIC FILM FESTIVAL OF CATALONIA,CHINA,Breakthrough on a Budget,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f19fe4a5c17e46dba6e01ecbf37e6931/storyboard_000008.jpg
SCREENS & EVENTS,HIDE AND SEEK,SOS CHILDREN S VILLAGES,NORD DDB,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/13cdab18238c47bcb1c40bf79b47a4bf/storyboard_000008.jpg
SCREENS & EVENTS,SHURE MOVEMIC NO VOICE LEFT BEHIND,SHURE INC,MONKS,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d8d7d797b2f94c0385051966626074ea/storyboard_000008.jpg
SCREENS & EVENTS,INFLUENCHILD,ORANGE,MADE BY VACULIK,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/bdffdcbfc9c64b64a503f9073adb4353
SCREENS & EVENTS,IMPOSSIBLE OBJECTS,GJENSIDIGE INSURANCE,NOSLEEPTILLBROOKLYN,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c87e7eb4aeca4656b3dc8d287d5e08ac/storyboard_000008.jpg
SCREENS & EVENTS,A LIFE MOVING FORWARD,SHELL,VML,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/68fab01beb834901be717f9122387502/storyboard_000008.jpg
SCREENS & EVENTS,MAI COLPEVOLI,SEPHORA ITALIA SRL,MONKS,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c21542758adb4d5abf278dd3ee9f4e5e/storyboard_000008.jpg
SCREENS & EVENTS,DRINK RESPONSIBLY THIS SUMMER,KOPPARBERG,NEVERLAND,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/326192cd60ae4a7da6affde9bd855b69/storyboard_000008.jpg
SCREENS & EVENTS,GUSTAVE ROUSSY - A TRUE STORY,GUSTAVE ROUSSY,PUBLICIS CONSEIL,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b7eba9e84da94535a1d2d5ec6121a3f0/storyboard_000008.jpg
SCREENS & EVENTS,RENAULT - TIME-FIGHTERS,RENAULT,PUBLICIS CONSEIL,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c6679a6a871347b79c0870d88cb216e8/storyboard_000008.jpg
SCREENS & EVENTS,LOVE ALL,NOVA,NOVA,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d8c80e35aba241d49110218044fe785f/storyboard_000008.jpg
SCREENS & EVENTS,BOL - PACKING UP EARLY,BOL,DEPT,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/conversion/fd5852cb598344ed873386fd1f827155
SCREENS & EVENTS,MORE LIGHT,DEUTSCHE TELEKOM,SAATCHI & SAATCHI,Corporate Purpose & Social Responsibility,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/41129ef982d74164b35271f7b3d654ef/storyboard_000008.jpg
SCREENS & EVENTS,MAPFRE LIVE,MAPFRE,McCANN SPAIN,Market Disruption,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f6fe00c14b3147ea9131ad0cee4b64a1/storyboard_000008.jpg
MARKET DISRUPTION,PRICE PACKS,PENNY,SERVICEPLAN,Market Disruption,Grand Prix,https://ascentialcdn.filespin.io/api/v1/conversion/cec0f82bb3584653907bd6140bf6c063
MARKET DISRUPTION,THE 100TH EDITION,FRANKFURTER ALLGEMEINE ZEITUNG,SCHOLZ & FRIENDS,Local Brand,Gold,https://ascentialcdn.filespin.io/api/v1/conversion/15ffa00485094b50aa0fe8219ab9d0b3
MARKET DISRUPTION,CORNER,MAGNUM,LOLA MULLENLOWE,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/700e648fc2e04a9492babad3527ac3ff
MARKET DISRUPTION,DOORSTEP,MAGNUM,LOLA MULLENLOWE,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/9b5636930bfc4b44831c398ba8446055
MARKET DISRUPTION,STAIRS,MAGNUM,LOLA MULLENLOWE,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/5210990f9e9f48d58628c42c1c00251e
MARKET DISRUPTION,WALL,MAGNUM,LOLA MULLENLOWE,Consumer Goods,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/ca8cf7cfb4344398a4a285ab3eb444b8
MARKET DISRUPTION,CHIPS,PENNY,SERVICEPLAN,Travel Leisure Retail Restaurants & Fast Food Chains,Silver,https://ascentialcdn.filespin.io/api/v1/conversion/3280e17fb62b4724a86915a4f2cbe53c
