Festival,Year,Track,Title,Brand,Agency,Category,Award Level,Board image,Permalink
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WHERE LIFE FLOWS,DUBAI ISLANDS,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/166eda213fca4fa28df67d31ee27d7ae/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/where-life-flows-dubai-islands-impact-bbdo-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REWRITE THE RULES,MNHD,IMPACT BBDO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/0c1e48bb65074f63b33bff12ff78de9b/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/rewrite-the-rules-mnhd-impact-bbdo-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE OTHER SIDE /UAE MY HOME - ARAB BALLET DANCER,ABUDHABI MEDIA,THE COMPANY FILMS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ca0304428470463f8280865cc0b3c77b/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-other-side-uae-my-home-arab-ballet-dancer-abudhabi-media-the-company-films-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BMW FORWARDISM COMES HOME,BMW MIDDLE EAST,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/359e572d91e440fc9f30b4f220761c04/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/bmw-forwardism-comes-home-bmw-middle-east-serviceplan-middle-east-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BYE-BYE CARBON!,ABDUL LATIF JAMEEL MOTORS - TOYOTA,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e91b83650a4c4ffd886ebe0ad04761df/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/bye-bye-carbon-abdul-latif-jameel-motors-toyota-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YAY EFFICIENCY!,ABDUL LATIF JAMEEL MOTORS - TOYOTA,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/95acc13b32fd4be490e2658b99b21fa6/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/yay-efficiency-abdul-latif-jameel-motors-toyota-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE LITTLE BATTERY,ABDUL LATIF JAMEEL MOTORS - TOYOTA,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4f6f44c8ebd44cb8943e15cbbbf40ee4/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-little-battery-abdul-latif-jameel-motors-toyota-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE TOYOTA FAMILY,ABDUL LATIF JAMEEL MOTORS - TOYOTA,SERVICEPLAN MIDDLE EAST,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/01b88ff58ba341ed84b9bbb98f56bc0a/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-toyota-family-abdul-latif-jameel-motors-toyota-serviceplan-middle-east-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DICE CLINIC,DICE,GOOD PEOPLE FILMS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2a0d7c95162e469a8b6e048ffb429f1e/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dice-clinic-dice-good-people-films-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE HIDDEN ROOM,HOME BOX,LEO BURNETT,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/5ec6bf53ad3547b19b0d8d2e0e18aed5/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-hidden-room-home-box-leo-burnett-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DICE THE OFFICE,DICE,GOOD PEOPLE FILMS,Consumer Goods,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c3a6957c6edf43248c8d1ea043d18a7c/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/dice-the-office-dice-good-people-films-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BRICK THE RULES,LEGO,GREY,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/63838d9d1fec4f2481ebebaed968482d/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/brick-the-rules-lego-grey-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WHERE THE WORLD CELEBRATES,DUBAI TOURISM,FOOTBALLCO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d4a939aa75b84a75b5f143717a2b8414/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/where-the-world-celebrates-dubai-tourism-footballco-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FEEL MORE IN QATAR,QATAR TOURISM,QATAR TOURISM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/16e137bfae4c49da8aaa37c191fdb4a8/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/feel-more-in-qatar-qatar-tourism-qatar-tourism-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DAMA GAME,QATAR TOURISM,QATAR TOURISM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/7177f4c06d0e450cb9125de5f7344e42/storyboard_000004.jpg,/awards/dubai_lynx/2023/campaigns/dama-game-qatar-tourism-qatar-tourism-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE PLEA,QATAR TOURISM,QATAR TOURISM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ff237409c64c412099cf8a587f28bf71/storyboard_000004.jpg,/awards/dubai_lynx/2023/campaigns/the-plea-qatar-tourism-qatar-tourism-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,COOL OFF,QATAR TOURISM,QATAR TOURISM,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/695569fcbf7c46959b044f0e1e519b3c/storyboard_000004.jpg,/awards/dubai_lynx/2023/campaigns/cool-off-qatar-tourism-qatar-tourism-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,IF I WERE YOU ID GET FREE FOOD,BURGER KING KUWAIT,M&C SAATCHI,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/48a8dd6ac2804e8cbd5ad5afda9347cb/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/if-i-were-you-id-get-free-food-burger-king-kuwait-m-and-c-saatchi-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,INSPIRE YOUR WORLD,ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/4e918b71a3bf4443919ee478c772a9db/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/inspire-your-world-ithra-king-abdulaziz-center-for-world-culture-ithra-by-aramco-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YAAAAAAAS MARINA CIRCUIT,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/21839df2f4c04bc7b613e892cb621319/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/yaaaaaaas-marina-circuit-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TOTALLY TINGLING,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9e0ef1f1cc374719a1fe37e646377612/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/totally-tingling-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WORTH YOUR MONET,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6374a5adf9d3447fb15c792b8c6ce0cb/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/worth-your-monet-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BOXING ENTHUSIASTS,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/99931e6ae31a4960a15c1d27eab18062/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/boxing-enthusiasts-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VISIT QATAR EXPLORE DOHA,VISIT QATAR,BBC STUDIOS,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3ff5368c933444989afd76ac7bcfbb28/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/visit-qatar-explore-doha-visit-qatar-bbc-studios-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE DESTINATION FOR WORLD CULTURE,ITHRA,KING ABDULAZIZ CENTER FOR WORLD CULTURE - ITHRA BY ARAMCO,Travel Leisure Retail Restaurants & Fast Food Chains,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/c1e160e0abee44a0b29449bf80e877ea/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-destination-for-world-culture-ithra-king-abdulaziz-center-for-world-culture-ithra-by-aramco-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ADVISORY IS LISTENING,NEXUS INSURANCE BROKERS,NEXUS INSURANCE BROKERS LLC,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ff28518698b34cee98f672d7c3bc8d21/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/advisory-is-listening-nexus-insurance-brokers-nexus-insurance-brokers-llc-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SAY ALEXA | ALEXA IN ARABIC,AMAZONE SA,HABBAR ADVERTISING CO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/df01bd8224884423a2852a51b1501591/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/say-alexa-alexa-in-arabic-amazone-sa-habbar-advertising-co-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BEAR,ZAIN,ADPRO COMMUNICATIONS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/434f226c6c344eaf9be052619046fcbe/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/bear-zain-adpro-communications-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CASHIER,ZAIN,ADPRO COMMUNICATIONS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2939426a70f44f5b9f678d27d3563c19/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/cashier-zain-adpro-communications-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ELEVATOR,ZAIN,ADPRO COMMUNICATIONS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/cbd62ee857f244a58cf0fda58e707a48/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/elevator-zain-adpro-communications-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TEASER,STC (SAUDI TELECOM COMPANY),HABBAR ADVERTISING CO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f280253317a94e638361007c6b8b0db2/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/teaser-stc-saudi-telecom-company-habbar-advertising-co-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,REVELAR,STC (SAUDI TELECOM COMPANY),HABBAR ADVERTISING CO,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e454078b3d5f4903a0ad74a89ddfd6da/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/revelar-stc-saudi-telecom-company-habbar-advertising-co-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RIDICULOUSLY RIDICULOUS DEALS,NICE ONE,TTP CREATIVE AGENCY,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/ec83891941764328a857f47c4f091728/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/ridiculously-ridiculous-deals-nice-one-ttp-creative-agency-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RABBIT LAUNCH CAMPAIGN - SHOOT OUT,RABBIT MART,GOOD PEOPLE FILMS,Consumer Services & Business to Business,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/1d8a135df7a7481aa2809af23aa70f70/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/rabbit-launch-campaign-shoot-out-rabbit-mart-good-people-films-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WOMEN IN CONFLICT,QATAR FUND FOR DEVELOPMENT,THE FILM HOUSE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a7f4b9df413c4f25a4708639e4893eb3/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/women-in-conflict-qatar-fund-for-development-the-film-house-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CHEAP TALK (YOUNG ENTREPRENEUR - MASHROO3I),TAMKEEN,STUDIO HUEMAN,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/807fc470338f4fe08be0e65ef244d65f/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/cheap-talk-young-entrepreneur-mashroo3i-tamkeen-studio-hueman-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,PYRAMIDS OF MERO�,GOOGLE,GOOGLE,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/276a967b97a64eacaabce5106685fddf/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/pyramids-of-mero-google-google-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,RED SEA INTERNATIONAL FILM FESTIVAL (RSIFF),RED SEA FILM FESTIVAL,GOOD PEOPLE FILMS,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/b9d18a92a63946439850c3464e3aa9a8/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/red-sea-international-film-festival-rsiff-red-sea-film-festival-good-people-films-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRIME SCENE 1THE STORY OF RIMA,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d7a7f07281f346df978d2ea5a83b10c1/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/crime-scene-1the-story-of-rima-abaad-resource-center-for-gender-equality-leo-burnett-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRIME SCENE 2 THE STORY OF LAYAL,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9237b8818b664556a17ebdfd94a1df1b/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/crime-scene-2-the-story-of-layal-abaad-resource-center-for-gender-equality-leo-burnett-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRIME SCENE 3 THE STORY OF SARAH,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a1d11f971d954b6b83ac6b660244fdac/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/crime-scene-3-the-story-of-sarah-abaad-resource-center-for-gender-equality-leo-burnett-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,CRIME SCENE 4 THE STORY OF ZEINA,ABAAD RESOURCE CENTER FOR GENDER EQUALITY,LEO BURNETT,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/16174b28619d42cbad731ad46b0c6b3e/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/crime-scene-4-the-story-of-zeina-abaad-resource-center-for-gender-equality-leo-burnett-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WEDDING,THE SAUDI INVESTMENT BANK,IMPACT BBDO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/e87d6acf43ad40c6a5d69547e93b8455/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/wedding-the-saudi-investment-bank-impact-bbdo-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,HOME,THE SAUDI INVESTMENT BANK,IMPACT BBDO,Not-for-profit & Charity & Government,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/d64f5c86f72e47c489d8e313b183c347/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/home-the-saudi-investment-bank-impact-bbdo-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SNOW IN ABU DHABI,ABU DHABI FILM COMMISSION,STIBAN VFX,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6af41532a4764bbdb7de7191fe6b9e67/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/snow-in-abu-dhabi-abu-dhabi-film-commission-stiban-vfx-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YAAAAAAAS MARINA CIRCUIT,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/21839df2f4c04bc7b613e892cb621319/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/yaaaaaaas-marina-circuit-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,TOTALLY TINGLING,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/9e0ef1f1cc374719a1fe37e646377612/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/totally-tingling-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,WORTH YOUR MONET,ABU DHABI TOURISM AND CULTURE,SERVICEPLAN MIDDLE EAST,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/6374a5adf9d3447fb15c792b8c6ce0cb/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/worth-your-monet-abu-dhabi-tourism-and-culture-serviceplan-middle-east-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE BET ONLY A MOROCCAN BETTING BRAND WOULD TAKE,COTE & SPORT,WUNDERMAN THOMPSON,Viral Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/2b34d5ca7b404ca0a6c27d7400ccb683/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-bet-only-a-moroccan-betting-brand-would-take-cote-and-sport-wunderman-thompson-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BMW FORWARDISM COMES HOME,BMW MIDDLE EAST,SERVICEPLAN MIDDLE EAST,Screens & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/359e572d91e440fc9f30b4f220761c04/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/bmw-forwardism-comes-home-bmw-middle-east-serviceplan-middle-east-2023-3/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SCHOOLGIRL NEWSCASTERS,EBM,IMPACT BBDO,Screens & Events,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/59f4bd8b4e7e4c6289a17b204c776345/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/schoolgirl-newscasters-ebm-impact-bbdo-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,GOOD SWEAT VS BAD SWEAT,ARABIAN AUTOMOBILES,AMBER COMMUNICATIONS,Micro-film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a48af9e22808487a99ef203553c9b4bb/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/good-sweat-vs-bad-sweat-arabian-automobiles-amber-communications-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,VISIT QATAR EXPLORE DOHA,VISIT QATAR,BBC STUDIOS,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/3ff5368c933444989afd76ac7bcfbb28/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/visit-qatar-explore-doha-visit-qatar-bbc-studios-2023-2/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,ARAMCO SAUDI NATIONAL DAY,ARAMCO,NEEDAFIXER,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/a0a33a76780545a985e3b913f3897eab/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/aramco-saudi-national-day-aramco-needafixer-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,DROPS WORLD CUP,DROPS,DASH,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/eeaa36fd80a24861b38d19c847c2567f/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/drops-world-cup-drops-dash-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,SPEND AND WIN,ALEXBANK,WUNDERMAN THOMPSON,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/06a709a7eac14402909be95b868c4867/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/spend-and-win-alexbank-wunderman-thompson-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,THE TOYOTA FAMILY,ABDUL LATIF JAMEEL MOTORS - TOYOTA,SERVICEPLAN MIDDLE EAST,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/01b88ff58ba341ed84b9bbb98f56bc0a/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/the-toyota-family-abdul-latif-jameel-motors-toyota-serviceplan-middle-east-2023-3/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,YAS HAI KHAAS,YAS ISLAND,MOMENTUM MENA,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/83538dceda6448d288dfd4b7f38bf400/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/yas-hai-khaas-yas-island-momentum-mena-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,BREAKING RECORDS,HUNGERSTATION,WUNDERMAN THOMPSON,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/59d5267baea94580bab9de76119e9245/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/breaking-records-hungerstation-wunderman-thompson-2023/
Dubai Lynx,2023,TRAVEL LEISURE RETAIL RESTAURANTS & FAST FOOD CHAINS,FOODLESS COOKING SHOW,SHAN,IMPACT BBDO,Branded Content & Entertainment Film,Submitted,https://ascentialcdn.filespin.io/api/v1/storyboard/f942f3b2479246118e12c32f1b697522/storyboard_000008.jpg,/awards/dubai_lynx/2023/campaigns/foodless-cooking-show-shan-impact-bbdo-2023/
